scenario,q,r,deck_size,grid,cells,pair_ticks,failure_patterns,min_mask,min_mass,min_margin
63,211,370,421,142408731564459360,8273,104626860417070992,2372,02c1c300,9077359055531466,2238694240644918
110,211,370,420,142408731564459360,8273,104626860417070992,2372,02c1c300,9077359055531466,2238694240644918
102,211,370,419,142408731564459360,8273,104626860417070992,2372,02c1c300,9077359055531466,2238694240644918
32,211,370,422,142408731564459360,8273,104626860417070992,2372,02c1c300,9077359055531466,2238694240644918
63,211,384,421,30791077095018240,8321,22622023580506350,2372,12c80482,1964353608950902,589968983833866
110,211,384,420,30791077095018240,8321,22622023580506350,2372,12c80482,1964353608950902,589968983833866
102,211,384,419,30791077095018240,8321,22622023580506350,2372,12c80482,1964353608950902,589968983833866
32,211,384,422,30791077095018240,8321,22622023580506350,2372,12c80482,1964353608950902,589968983833866
110,211,420,420,3848884636877280,8393,2827751978113920,2482,00446207,245281780502568,57213624152664
102,211,420,419,3848884636877280,8393,2827751978113920,2482,08c42c01,246131717464192,110759652734976
63,211,516,421,165502039385723040,8585,121593179946998760,2399,2084a188,10671008320881406,10265366672636418
110,211,516,420,165502039385723040,8585,121593179946998760,2399,009041ac,10695080372289894,11781905911371162
102,211,516,419,165502039385723040,8585,121593179946998760,2399,009041ac,10695080372289894,11781905911371162
32,211,516,422,165502039385723040,8585,121593179946998760,2399,009041ac,10695080372289894,11781905911371162
63,211,519,421,665857042179769440,8585,489201836750827200,2424,18c0c140,43281103966480824,63281381169214152
110,211,519,420,665857042179769440,8585,489201836750827200,2424,18c0c140,43281103966480824,63281381169214152
102,211,519,419,665857042179769440,8585,489201836750827200,2424,18c0c140,43281103966480824,63281381169214152
32,211,519,422,665857042179769440,8585,489201836750827200,2424,18c0c140,43281103966480824,63281381169214152
63,211,542,421,1043047736593742880,8633,766320227666033040,2440,08c42c01,66628929805748928,25431631387210944
110,211,542,420,1043047736593742880,8633,766320227666033040,2440,08c42c01,66628929805748928,25431631387210944
102,211,542,419,1043047736593742880,8633,766320227666033040,2440,08c42c01,66628929805748928,25431631387210944
32,211,542,422,1043047736593742880,8633,766320227666033040,2440,08c42c01,66628929805748928,25431631387210944
63,211,592,421,142408731564459360,8705,104626892990569950,2453,28560084,9135184776260078,5881714646547474
110,211,592,420,142408731564459360,8705,104626892990569950,2453,08c0a980,9177892561052688,8572305088481904
102,211,592,419,142408731564459360,8705,104626892990569950,2453,08c0a980,9177892561052688,8572305088481904
32,211,592,422,142408731564459360,8705,104626892990569950,2453,08c0a980,9177892561052688,8572305088481904
63,213,256,421,20721957097121280,8069,15224364810484830,2380,2210812c,1326669734809172,692364904492716
87,213,256,420,20721957097121280,8069,15224364810484830,2380,120e0888,1320034876927026,274368857917518
91,213,256,420,20721957097121280,8069,15224364810484830,2380,2210812c,1326669734809172,692364904492716
110,213,256,420,20721957097121280,8069,15224364810484830,2380,2210812c,1326669734809172,692364904492716
102,213,256,419,20721957097121280,8069,15224364810484830,2380,2210812c,1326669734809172,692364904492716
131,213,256,420,20721957097121280,8069,15224364810484830,2380,00da9008,1316896311880472,76639259984616
130,213,256,420,20721957097121280,8069,15224364810484830,2380,0094812c,1323926594536808,519547067333784
83,213,256,420,20721957097121280,8069,15224364810484830,2380,2210812c,1326669734809172,692364904492716
132,213,256,420,20721957097121280,8069,15224364810484830,2380,2210812c,1326669734809172,692364904492716
133,213,256,421,20721957097121280,8069,15224364810484830,2380,2210812c,1326669734809172,692364904492716
91,215,256,420,12549917678538240,8065,9220384909047312,2327,01251640,797502701534560,42999482524320
131,215,256,420,12549917678538240,8065,9220384909047312,2327,01251640,797502701534560,42999482524320
130,215,256,420,12549917678538240,8065,9220384909047312,2327,01251640,797502701534560,42999482524320
83,215,256,420,12549917678538240,8065,9220384909047312,2327,01251640,797502701534560,42999482524320
63,216,220,421,54723478249440,7917,40206884572400,2368,16010219,3483310556562,554652065646
87,216,220,420,54723478249440,7917,40206884572400,2368,16010219,3483310556562,554652065646
91,216,220,420,54723478249440,7917,40206884572400,2368,16010219,3483310556562,554652065646
110,216,220,420,54723478249440,7917,40206884572400,2368,16010219,3483310556562,554652065646
102,216,220,419,54723478249440,7917,40206884572400,2368,16010219,3483310556562,554652065646
131,216,220,420,54723478249440,7917,40206884572400,2368,16010219,3483310556562,554652065646
130,216,220,420,54723478249440,7917,40206884572400,2368,16010219,3483310556562,554652065646
83,216,220,420,54723478249440,7917,40206884572400,2368,16010219,3483310556562,554652065646
132,216,220,420,54723478249440,7917,40206884572400,2368,16010219,3483310556562,554652065646
133,216,220,421,54723478249440,7917,40206884572400,2368,16010219,3483310556562,554652065646
17,220,262,422,2389591883558880,8053,1755604989657792,2403,21b40108,152039584993376,20126320347168
87,220,339,420,2061251014062240,8209,1514383423737912,2417,04289085,131198852354896,20523642109488
91,220,339,420,2061251014062240,8209,1514383423737912,2417,04289085,131198852354896,20523642109488
17,220,339,422,2061251014062240,8209,1514383423737912,2417,04289085,131198852354896,20523642109488
63,220,397,421,7241740288342560,8325,5320448715621312,2438,32a0800a,463909439746298,259333550646534
87,220,397,420,7241740288342560,8325,5320448715621312,2438,32a0800a,463909439746298,259333550646534
91,220,397,420,7241740288342560,8325,5320448715621312,2438,02809125,463428377755878,229026645250074
102,220,397,419,7241740288342560,8325,5320448715621312,2438,32a0800a,463909439746298,259333550646534
131,220,397,420,7241740288342560,8325,5320448715621312,2438,32a0800a,463909439746298,259333550646534
130,220,397,420,7241740288342560,8325,5320448715621312,2438,32a0800a,463909439746298,259333550646534
83,220,397,420,7241740288342560,8325,5320448715621312,2438,32a0800a,463909439746298,259333550646534
132,220,397,420,7241740288342560,8325,5320448715621312,2438,32a0800a,463909439746298,259333550646534
133,220,397,421,7241740288342560,8325,5320448715621312,2438,32a0800a,463909439746298,259333550646534
87,220,406,420,18241159416480,8345,13401668142720,2454,0321120c,1184577023698,1663714827054
91,220,406,420,18241159416480,8345,13401668142720,2454,0321120c,1184577023698,1663714827054
17,220,406,422,18241159416480,8345,13401668142720,2454,0321120c,1184577023698,1663714827054
91,220,418,420,18241159416480,8365,13385993677056,2413,22d80802,1158733198916,35553865788
63,220,439,421,8007868983834720,8409,5883318777615552,2453,0090c4a4,510337051638178,119758317866334
87,220,439,420,8007868983834720,8409,5883318777615552,2453,0090c4a4,510337051638178,119758317866334
91,220,439,420,8007868983834720,8409,5883318777615552,2453,0090c4a4,510337051638178,119758317866334
17,220,439,422,8007868983834720,8409,5883318777615552,2453,0090c4a4,510337051638178,119758317866334
83,220,439,420,8007868983834720,8409,5883318777615552,2453,0090c4a4,510337051638178,119758317866334
91,220,444,420,674922898409760,8397,495875258319168,2439,02380a81,43065515747870,13435898476770
63,220,472,421,1076228405572320,8461,790695036160848,2459,0230182c,68499013853632,10524250489536
87,220,472,420,1076228405572320,8461,790695036160848,2459,009041ac,68564305378158,14637616534674
91,220,472,420,1076228405572320,8461,790695036160848,2459,009041ac,68564305378158,14637616534674
83,220,472,420,1076228405572320,8461,790695036160848,2459,0230182c,68499013853632,10524250489536
63,220,481,421,674922898409760,8493,495860679969984,2462,0230182c,43095499779192,15324892450056
91,220,481,420,674922898409760,8493,495860679969984,2462,32260808,43248141535486,24941323096578
17,220,481,422,674922898409760,8493,495860679969984,2462,21948006,42866397293780,891435869100
63,220,485,421,1769392463398560,8493,1299919506598440,2451,02380a81,113119410933060,48953035188540
91,220,485,420,1769392463398560,8493,1299919506598440,2451,02380a81,113119410933060,48953035188540
131,220,485,420,1769392463398560,8493,1299919506598440,2451,02380a81,113119410933060,48953035188540
130,220,485,420,1769392463398560,8493,1299919506598440,2451,02380a81,113119410933060,48953035188540
83,220,485,420,1769392463398560,8493,1299919506598440,2451,02380a81,113119410933060,48953035188540
132,220,485,420,1769392463398560,8493,1299919506598440,2451,01948124,112349638413032,457366426776
133,220,485,421,1769392463398560,8493,1299919506598440,2451,01948124,112349638413032,457366426776
63,220,487,421,8883444635825760,8505,6526627614672984,2465,03941808,565469809868174,90819478391922
87,220,487,420,8883444635825760,8505,6526627614672984,2465,03941808,565469809868174,90819478391922
91,220,487,420,8883444635825760,8505,6526627614672984,2465,03941808,565469809868174,90819478391922
102,220,487,419,8883444635825760,8505,6526627614672984,2465,03941808,565469809868174,90819478391922
131,220,487,420,8883444635825760,8505,6526627614672984,2465,03941808,565469809868174,90819478391922
130,220,487,420,8883444635825760,8505,6526627614672984,2465,03941808,565469809868174,90819478391922
83,220,487,420,8883444635825760,8505,6526627614672984,2465,03941808,565469809868174,90819478391922
132,220,487,420,8883444635825760,8505,6526627614672984,2465,03941808,565469809868174,90819478391922
133,220,487,421,8883444635825760,8505,6526627614672984,2465,03941808,565469809868174,90819478391922
91,220,496,420,565475941910880,8493,415460173073400,2473,20a09640,36187492468962,17908257901086
131,220,496,420,565475941910880,8493,415460173073400,2473,20a09640,36187492468962,17908257901086
130,220,496,420,565475941910880,8493,415460173073400,2473,101c1206,36030459424076,8015176073268
83,220,496,420,565475941910880,8493,415460173073400,2473,102e1240,35965649862194,3932173674702
133,220,496,421,565475941910880,8493,415460173073400,2473,20a09640,36187492468962,17908257901086
63,220,569,421,10379219707977120,8669,7625562710246208,2472,0230182c,663324589507616,272570307071328
87,220,569,420,10379219707977120,8669,7625562710246208,2472,20a09640,673462084860228,911232514285884
91,220,569,420,10379219707977120,8669,7625562710246208,2472,02809125,664969740121412,376214795740476
17,220,569,422,10379219707977120,8669,7625562710246208,2472,20a09640,673462084860228,911232514285884
83,220,569,420,10379219707977120,8669,7625562710246208,2472,0230182c,663324589507616,272570307071328
63,220,644,421,419546666579040,8765,308238367282560,2473,0230182c,26666451124850,1799754549390
87,220,644,420,419546666579040,8765,308238367282560,2473,027c0840,26794030651432,9837264724056
91,220,644,420,419546666579040,8765,308238367282560,2473,02380a81,26833979731528,12354056770104
17,220,644,422,419546666579040,8765,308238367282560,2473,02380a81,26833979731528,12354056770104
83,220,644,420,419546666579040,8765,308238367282560,2473,0230182c,26666451124850,1799754549390
87,221,440,420,18241159416480,8349,13401656657676,2461,02380a81,1168859630184,673519035672
91,221,440,420,18241159416480,8349,13401656657676,2461,02380a81,1168859630184,673519035672
17,221,440,422,18241159416480,8349,13401656657676,2461,02380a81,1168859630184,673519035672
63,222,440,421,674922898409760,8365,495863413410456,2459,0230182c,43206411272726,22312316542698
87,222,440,420,674922898409760,8365,495863413410456,2459,027c0840,42970355575814,7440807637242
91,222,440,420,674922898409760,8365,495863413410456,2459,10740051,43280644276064,26988995752992
83,222,440,420,674922898409760,8365,495863413410456,2459,0230182c,43206411272726,22312316542698
63,225,294,421,638440579576800,8141,469058384995200,2408,2084a188,40684684962260,9372834315180
91,225,294,420,638440579576800,8141,469058384995200,2408,2380c108,40708929376688,10900232424144
110,225,294,420,638440579576800,8141,469058384995200,2408,2380c108,40708929376688,10900232424144
131,225,294,420,638440579576800,8141,469058384995200,2408,2380c108,40708929376688,10900232424144
63,225,440,421,91205797082400,8353,67012571038140,2449,009041ac,5869283372458,4941664135254
87,225,440,420,91205797082400,8353,67012571038140,2449,009041ac,5869283372458,4941664135254
91,225,440,420,91205797082400,8353,67012571038140,2449,009041ac,5869283372458,4941664135254
110,225,440,420,91205797082400,8353,67012571038140,2449,0230106c,5825970493050,2212952732550
102,225,440,419,91205797082400,8353,67012571038140,2449,0230106c,5825970493050,2212952732550
131,225,440,420,91205797082400,8353,67012571038140,2449,0230106c,5825970493050,2212952732550
130,225,440,420,91205797082400,8353,67012571038140,2449,0094812c,5823868821324,2080547413812
83,225,440,420,91205797082400,8353,67012571038140,2449,009041ac,5869283372458,4941664135254
132,225,440,420,91205797082400,8353,67012571038140,2449,0230106c,5825970493050,2212952732550
133,225,440,421,91205797082400,8353,67012571038140,2449,0230106c,5825970493050,2212952732550
110,226,512,420,65960032449991680,8605,48460571604785340,2433,00026097,4220700116492632,2063977539069096
102,226,512,419,65960032449991680,8605,48460571604785340,2433,00026097,4220700116492632,2063977539069096
131,226,512,420,65960032449991680,8605,48460571604785340,2433,00026097,4220700116492632,2063977539069096
130,226,512,420,65960032449991680,8605,48460571604785340,2433,00026097,4220700116492632,2063977539069096
133,226,512,421,65960032449991680,8605,48460571604785340,2433,00026097,4220700116492632,2063977539069096
63,227,440,421,4140743187540960,8385,3042181206592164,2474,0230182c,264136909961586,77652577416078
91,227,440,420,4140743187540960,8385,3042181206592164,2474,0030912c,264854001755972,122829360462396
17,227,440,422,4140743187540960,8385,3042181206592164,2474,0030912c,264854001755972,122829360462396
