q,r,active,active_fnv,active_joint,active_nonjoint,exposed,exposed_fnv,minimum_hits,maximum_hits,failures,failure_fnv
366,600,3839,aff44802f9d7e5f5,418,3421,35,21c0b69741ef0ed7,7,191,0,cbf29ce484222325
366,606,3600,35baf4033439a33,384,3216,619,6c84090e85c6ce83,2,182,0,cbf29ce484222325
366,612,3271,31341491efddf291,366,2905,1850,6b6ae1e0935f6108,1,193,0,cbf29ce484222325
366,616,3854,d4479e21e04eb9b8,413,3441,81,7864f5e370e07685,5,148,0,cbf29ce484222325
366,617,3869,71d09932511605ff,417,3452,68,c511ef61776e41f8,4,151,0,cbf29ce484222325
366,618,3820,3023fd795f15f883,407,3413,246,1c19cbf06b7250ac,2,197,0,cbf29ce484222325
366,619,3822,d41f3c7840432c87,413,3409,99,659c40ab96c30983,3,194,0,cbf29ce484222325
366,620,3877,b051d8a27f2c0bf0,418,3459,46,16f9195f3efbfdc8,7,197,0,cbf29ce484222325
366,625,3885,f2c329c46cb3fbc7,420,3465,24,50d763002d8e3373,7,197,0,cbf29ce484222325
366,626,3756,5826a8388c1dfd8a,409,3347,222,342e2ab6cece318a,3,187,0,cbf29ce484222325
366,629,3878,e31d8b18b72bfc32,418,3460,54,4515880b9a8ed65f,3,108,0,cbf29ce484222325
366,630,3803,3524a3e7638cbf81,400,3403,358,a1335405bd92ff6f,4,195,0,cbf29ce484222325
366,632,3880,2df70633119e4469,420,3460,11,e5f5bacb826a031d,7,75,0,cbf29ce484222325
370,595,3877,92e8f47a6165e210,418,3459,52,796d78dc24f93aa,4,161,0,cbf29ce484222325
370,622,3885,b2d3bf30163d0e6f,420,3465,11,ad82f8a539bc3b1b,5,34,0,cbf29ce484222325
372,595,3884,33236c3700e799f6,418,3466,23,b55ad287f69e9991,14,235,0,cbf29ce484222325
372,612,3725,4490e9d99c15b0b2,386,3339,1210,385c9fe86935a931,2,248,0,cbf29ce484222325
372,618,3885,7bf35332ccc6fd53,419,3466,15,ed9609c410cd294d,16,111,0,cbf29ce484222325
372,619,3886,585e1fad5ec0b047,419,3467,15,660f50009e10aae5,20,111,0,cbf29ce484222325
372,624,3879,ead252270898b173,413,3466,83,86b7f496fdf36c71,9,193,0,cbf29ce484222325
372,626,3885,973e085a5b987c2d,418,3467,26,954bb2e57f30d71,11,98,0,cbf29ce484222325
372,630,3885,add755778eabcfcf,418,3467,23,1c1d857c0563da07,11,156,0,cbf29ce484222325
372,636,3863,d3f57c6dddf4dbb,417,3446,24,c6256d8cced2b0b4,11,123,0,cbf29ce484222325
381,619,3884,aa6d7a3055219c,419,3465,20,fd14e1f34a9ea1cc,5,80,0,cbf29ce484222325
383,616,3887,e0f9648cd2d45331,420,3467,8,4ebad120ec162881,5,80,0,cbf29ce484222325
383,617,3887,e0f9648cd2d45331,420,3467,8,4ebad120ec162881,5,80,0,cbf29ce484222325
383,619,3887,e0f9648cd2d45331,420,3467,8,4ebad120ec162881,5,80,0,cbf29ce484222325
383,623,3885,d9dfec1e743b4b52,420,3465,8,4ebad120ec162881,5,80,0,cbf29ce484222325
384,595,3879,1237af90abde2c47,417,3462,32,5f81e50679decd50,7,82,0,cbf29ce484222325
384,596,3882,ddcc091e8052a68a,420,3462,7,cefe6187fd47e254,10,180,0,cbf29ce484222325
384,597,3886,74d40845d51f6b0c,420,3466,7,cefe6187fd47e254,10,180,0,cbf29ce484222325
384,600,3884,bff7bf409887c045,420,3464,8,7561c36f38c28b2,13,68,0,cbf29ce484222325
384,606,3885,891176b736f2ac9f,420,3465,11,ed778607d7bccf68,15,128,0,cbf29ce484222325
384,612,3878,e48b739b66f739d7,417,3461,37,c38f3e2f07632270,10,180,0,cbf29ce484222325
384,616,3859,baae8c7b60012580,410,3449,142,e7864bb30891da22,3,179,0,cbf29ce484222325
384,617,3880,9d03a55d0b281277,420,3460,7,cefe6187fd47e254,10,180,0,cbf29ce484222325
384,619,3800,45f2030b7db09454,402,3398,294,4eaa38084dee7ee6,3,175,0,cbf29ce484222325
384,620,3885,5dd0b1a8c5e3843c,419,3466,14,149d4d91347d082,10,180,0,cbf29ce484222325
384,621,3887,4b26e5310e858588,420,3467,8,7561c36f38c28b2,13,69,0,cbf29ce484222325
384,622,3880,4c15922eb963c42f,419,3461,15,db0ffd6fc315c66b,10,180,0,cbf29ce484222325
384,623,3884,920c33f377c48245,418,3466,27,849a3309b2b54a22,9,180,0,cbf29ce484222325
384,624,3868,cff661871990f2bd,414,3454,97,e0b3af963d7ecee2,6,196,0,cbf29ce484222325
384,625,3867,21127279aa6a8991,414,3453,71,2216a0fb604ec955,9,179,0,cbf29ce484222325
384,626,3839,cb7dbcbf33198fa2,410,3429,108,501c675c8c67d068,8,180,0,cbf29ce484222325
384,630,3879,1646b30346bcdd87,418,3461,39,ea32145126cd55c3,9,128,0,cbf29ce484222325
