q,r,ordinal,body_hex,truncated_mass,scaled_ticks
50,589,13179,23484412,563169593716158,24170165565900354
50,589,13180,23484421,507643311345404,20672009776542852
50,589,13181,23484422,522017102693138,21577558631450094
50,589,13182,23484442,552370781337128,23489840386021464
50,589,13183,23484482,512171902411494,20957311013706522
50,589,13184,23484502,524994164266988,21765113510602644
50,589,13185,23484601,517073317712874,21266100177693462
50,589,13186,23484602,522236134992676,21591357666320988
50,589,13187,23484604,516163706946654,21208794699421602
50,589,13188,23484608,530527753487680,22113729631506240
50,589,13189,23484610,533968417929986,22330491491371518
50,589,13190,23484c02,516244029270684,21213855005835492
50,589,13191,23485201,505546629999424,20539918851746112
50,589,13192,23485204,504975508640824,20503938206154312
50,589,13193,23485208,502830087997640,20368776705633720
50,589,13194,23485402,501615275652738,20292243527904894
50,589,13195,23486201,541230930736444,22788029798178372
50,589,13196,23486204,548321536428094,23234737956752322
50,589,13197,23486208,541679352973460,22816280399110380
50,589,13198,23486402,565852476351188,24339187171907244
50,589,13199,2348c201,541861331470654,22827745044433602
50,589,13200,2348c204,541777324745124,22822452620725212
50,589,13201,2348c208,536148062513440,22467809100129120
50,589,13202,2348c402,554354394753848,23614808031274824
50,589,13203,23494003,505808919044754,20556443061601902
50,589,13204,23494005,499399463626076,20152647370225188
50,589,13205,23494006,532040605008354,22209039277308702
50,589,13206,23494009,532627239491308,22245997249734804
50,589,13207,2349400a,505985056609188,20567539728161244
50,589,13208,2349400c,501677477565940,20296162248436620
50,589,13209,23494011,501448018981884,20281706357641092
50,589,13210,23494014,516463368838014,21227673398577282
50,589,13211,23494018,508821648611718,20746245024320634
50,589,13212,23494021,500581224010894,20227098274468722
50,589,13213,23494024,547776191446744,23200381222927272
50,589,13214,23494028,503279953270588,20397118217829444
50,589,13215,23494041,506352486324204,20590687800207252
50,589,13216,23494044,503409999256684,20405311114953492
50,589,13217,23494048,513726115954038,21055226466886794
50,589,13218,23494081,514213235573934,21085915002940242
50,589,13219,23494084,528025677111036,21956098819777668
50,589,13220,23494088,516189447153458,21210416332450254
50,589,13221,23494101,511311128508154,20903082257796102
50,589,13222,23494104,527617281397752,21930369889840776
50,589,13223,23494108,514153493840428,21082151273729364
50,589,13224,23494201,532098574307274,22212691343140662
50,589,13225,23494204,545317538405822,23045486081349186
50,589,13226,23494208,537159992539898,22531560691795974
50,589,13227,23494401,500370559948844,20213826438559572
50,589,13228,23494402,513959134171834,21069906614607942
50,589,13229,23494404,504912814063242,20499988447766646
50,589,13230,23494408,518105545224878,21331130510949714
50,589,13231,23494410,521883976108924,21569171656644612
50,589,13232,23494801,511776405076794,20932394681620422
50,589,13233,23494804,531544938965742,22177812316624146
50,589,13234,23494808,515172597244448,21146354788182624
50,589,13235,23495001,487832757433684,19423944880104492
50,589,13236,23495004,494842775949262,19865576046585906
50,589,13237,23495008,490985445342158,19622564218338354
50,589,13238,23496001,525918934675394,21823374046332222
50,589,13239,23496004,538461405247662,22613549692385106
50,589,13240,23496008,533292564305228,22287912713011764
50,589,13241,2349c001,525459780465334,21794447331098442
50,589,13242,2349c004,530186509434582,22092231256161066
50,589,13243,2349c008,527387591126578,21915899402756814
50,589,13244,234a4402,534453716999618,22361065332758334
50,589,13245,234a4600,553781457368672,23578712976008736
50,589,13246,234b4001,509359346732288,20780120005916544
50,589,13247,234b4004,520427317927192,21477402191195496
50,589,13248,234b4008,509975045278842,20818909014349446
50,589,13249,234b4400,533263686927400,22286093438208600
50,589,13250,234c4009,532466993010482,22235901721442766
50,589,13251,234c400a,502628000774240,20356045210559520
50,589,13252,234c400c,507814490647712,20682794072588256
50,589,13253,234c4018,508088786346990,20700074701642770
50,589,13254,234c4028,501570318189020,20289411207690660
50,589,13255,234c4048,510010871587040,20821166071765920
50,589,13256,234c4088,502296922391172,20335187272426236
50,589,13257,234c4108,512997258773744,21009308464528272
50,589,13258,234c4201,492620903028958,19725598052606754
50,589,13259,234c4202,513157231936934,21019386773809242
50,589,13260,234c4204,512720799818992,20991891550378896
50,589,13261,234c4208,493607691359792,19787765717449296
50,589,13262,234c4210,506273682000384,20585723127806592
50,589,13263,234c4220,513696704974634,21053373575184342
50,589,13264,234c4240,511388035186914,20907927378557982
50,589,13265,234c4280,532558366060548,22241658223596924
50,589,13266,234c4300,525288396312380,21783650129462340
50,589,13267,234c4401,501241344428018,20268685860747534
50,589,13268,234c4402,510100079288966,20826786156987258
50,589,13269,234c4404,509704237063094,20801848096757322
50,589,13270,234c4408,513325821991274,21030007947232662
50,589,13271,234c4410,520678126084566,21493203105110058
50,589,13272,234c4420,507791658434966,20681355643185258
50,589,13273,234c4440,548647867225106,23255296796964078
50,589,13274,234c4480,519393432032208,21412267379811504
50,589,13275,234c4500,539878545072212,22702829501331756
50,589,13276,234c4600,511904726961310,20940478960344930
50,589,13277,234c4808,497987528455362,20063695454470206
50,589,13278,234c4a00,521971532852790,21574687731508170
50,589,13279,234c4c00,515405187044700,21161007945598500
50,589,13280,234c5008,497203086244314,20014275595174182
50,589,13281,234c5200,501851002980000,20307094349522400
50,589,13282,234c5400,510386165154672,20844809566526736
50,589,13283,234c6008,533292074380154,22287881847732102
50,589,13284,234c6200,543708009728900,22944085774703100
50,589,13285,234c6400,562009143789392,24097057220514096
50,589,13286,234cc008,524758161283814,21750245322662682
50,589,13287,234cc200,537150349302580,22530953167844940
50,589,13288,234cc400,563118872985392,24166970159862096
50,589,13289,234d4001,485180101693388,19256827568465844
50,589,13290,234d4002,511696435756744,20927356614457272
50,589,13291,234d4004,509354674480712,20779825654067256
50,589,13292,234d4008,494189391487312,19824412825483056
50,589,13293,234d4010,505799190877374,20555830187056962
50,589,13294,234d4020,507816813032434,20682940382825742
50,589,13295,234d4040,507504882582264,20663288764465032
50,589,13296,234d4080,532924260576318,22264709578090434
50,589,13297,234d4100,517911510345670,21318906313559610
50,589,13298,234d4200,540939182459970,22769649656760510
50,589,13299,234d4400,509033889437640,20759616196353720
50,589,13300,234d4800,527834275166430,21944040497267490
50,589,13301,234d5000,495538667687640,19909417226103720
50,589,13302,234d6000,539111713766660,22654519129081980
50,589,13303,234dc000,530816083651300,22131894431814300
50,589,13304,234e4008,503130580874918,20387707756902234
50,589,13305,234e4200,521604142207854,21551542120877202
50,589,13306,234e4400,528265544564096,21971210469320448
50,589,13307,234f4000,512367041539404,20969604778764852
50,589,13308,23504403,468744532562124,18221386713196212
50,589,13309,23504405,472379616850440,18450397023360120
50,589,13310,23504411,485430136211124,19272579743083212
50,589,13311,23504421,467218162803834,18125225418423942
50,589,13312,23504601,476598141723522,18716164090364286
50,589,13313,23504608,498859931555128,20118656849755464
50,589,13314,23505201,468383694710152,18198653928521976
50,589,13315,23505202,480690242185946,18973966419496998
50,589,13316,23505204,482175891973828,19067562356133564
50,589,13317,23505208,473421977153138,18516065722430094
50,589,13318,23505210,485314410006556,19265288992195428
50,589,13319,23506201,504379205876962,20466371132031006
50,589,13320,23506208,512510099421788,20978617425355044
50,589,13321,2350c201,501394848047782,20278356588792666
50,589,13322,2350c208,503189950662568,20391448053524184
50,589,13323,23514003,488717846596304,19479705497349552
50,589,13324,23514005,488951570011840,19494430072528320
50,589,13325,23514009,514708633276136,21117125058178968
50,589,13326,2351400a,495778629397428,19924534813820364
50,589,13327,2351400c,493360025147314,19772162746063182
50,589,13328,23514011,490500334660154,19592002245372102
50,589,13329,23514018,502872905894658,20371474233145854
50,589,13330,23514021,485734150365984,19291732634839392
50,589,13331,23514028,491176815128428,19634620514873364
50,589,13332,23514041,488541571298924,19468600153614612
50,589,13333,23514044,499986577173824,20189635523733312
50,589,13334,23514048,500914142533428,20248072141388364
50,589,13335,23514081,485930157097632,19304081058933216
50,589,13336,23514088,491556728201266,19658555038462158
50,589,13337,23514101,498059885550942,20068253951491746
50,589,13338,23514108,501764251146496,20301628984011648
50,589,13339,23514201,504752477741122,20489887259473086
50,589,13340,23514208,514044315824416,21075273058720608
50,589,13341,23514401,478190227615282,18816465501545166
50,589,13342,23514408,502049037244976,20319570508215888
50,589,13343,23514801,514937952331842,21131572158688446
50,589,13344,23514808,522531674621866,21609976662959958
50,589,13345,23515001,468314631521022,18194302947606786
50,589,13346,23515002,486339753105804,19329885607448052
50,589,13347,23515004,488773075422476,19483184913398388
50,589,13348,23515008,476538614171126,18712413854563338
50,589,13349,23515010,493478911494634,19779652585944342
50,589,13350,23516001,508374238592272,20718058193095536
50,589,13351,23516008,520746809826776,21497530180869288
50,589,13352,2351c001,503086861191252,20384953416831276
50,589,13353,2351c008,509839513721356,20810370526227828
50,589,13354,23525200,499098357809610,20133677703787830
50,589,13355,23534001,487924492993236,19429724220356268
50,589,13356,23534008,492301090578700,19705449868240500
50,589,13357,23535000,499711418043448,20172300498519624
50,589,13358,23544003,465726394087344,18031243989285072
50,589,13359,23544005,472963105641630,18487156817205090
50,589,13360,23544006,504712214280366,20487350661445458
50,589,13361,23544009,497392483633026,20026207630663038
50,589,13362,2354400a,470651665535100,18341536090493700
50,589,13363,2354400c,477944917994586,18801010995441318
50,589,13364,23544011,472516120001514,18458996721877782
50,589,13365,23544012,516392928712686,21223235670681618
50,589,13366,23544014,497874817091826,20056594638567438
50,589,13367,23544018,481866853954890,19048092960940470
50,589,13368,23544021,466910290835574,18105829484423562
50,589,13369,23544022,495518035774446,19908117415572498
50,589,13370,23544024,523885813760856,21695287428716328
50,589,13371,23544028,469623005001210,18276730476858630
50,589,13372,23544030,493688247512226,19792840755052638
50,589,13373,23544041,470262134891034,18316995659917542
50,589,13374,23544042,482339575530696,19077874420216248
50,589,13375,23544044,480123352044216,18938252340568008
50,589,13376,23544048,479612868844410,18906091898980230
50,589,13377,23544050,505819156275876,20557088007162588
50,589,13378,23544060,482102998748766,19062970082954658
50,589,13379,23544081,479060297965392,18871279933602096
50,589,13380,23544082,495849861064074,19929022408819062
50,589,13381,23544084,501599469724080,20291247754399440
50,589,13382,23544088,483315379013826,19139350039653438
50,589,13383,23544090,493388118235854,19773932610641202
50,589,13384,235440a0,500633012197704,20230360930237752
50,589,13385,235440c0,498780498333444,20113652556789372
50,589,13386,23544101,480265254392502,18947192188510026
50,589,13387,23544102,484413223023966,19208514212292258
50,589,13388,23544104,504256474770138,20458639072301094
50,589,13389,23544108,481239669391248,19008580333431024
50,589,13390,23544110,503212309230426,20392856643299238
50,589,13391,23544120,518331169280706,21345344826466878
50,589,13392,23544140,506242797528606,20583777406084578
50,589,13393,23544180,516267252615792,21215318076577296
50,589,13394,23544201,454129871424602,17300663061532326
50,589,13395,23544202,480806975610264,18981320625229032
50,589,13396,23544204,483338332733426,19140796123988238
50,589,13397,23544208,460948560444846,17730240469807698
50,589,13398,23544210,476570789076544,18714440873604672
50,589,13399,23544220,484146664778604,19191721042834452
50,589,13400,23544240,478632258834184,18844313468335992
50,589,13401,23544280,503589186169972,20416599890490636
50,589,13402,23544300,497203614900954,20014308900542502
50,589,13403,23544401,455233630066242,17370199855955646
50,589,13404,23544402,469787168540946,18287072779861998
50,589,13405,23544404,473725852033128,18535209839869464
50,589,13406,23544408,478590577056798,18841687516360674
50,589,13407,23544410,484504455706086,19214261871265818
50,589,13408,23544420,469550591759016,18272168442600408
50,589,13409,23544440,511792289614416,20933395407490608
50,589,13410,23544480,499646962735932,20168239814146116
