q,r,body_hex,truncated_mass_ticks,truncated_surplus,full_mass_ticks,full_surplus,omitted_high_rank_ticks
50,589,010fc402,456871212600464,17473367555611632,456871212600464,17473367555611632,0
50,589,010fc440,512331374856684,20967357777753492,512331374856684,20967357777753492,0
50,589,010fd001,463016916043652,17860546872532476,463016916043652,17860546872532476,0
50,589,010fd002,446544364623804,16822776133082052,446544364623804,16822776133082052,0
50,589,010fd400,473789618479734,18539227126005642,473789618479734,18539227126005642,0
50,589,010fe400,493815989168824,19800888479418312,493815989168824,19800888479418312,0
50,589,01107407,452534300509044,17200142093852172,452534300509044,17200142093852172,0
50,589,0110740d,478694543143830,18848237379843690,478694543143830,18848237379843690,0
50,589,01107415,466618514213124,18087447557209212,466618514213124,18087447557209212,0
50,589,01107425,487449252013464,19399784038630632,487449252013464,19399784038630632,0
50,589,01107445,469354388046414,18259807608706482,469354388046414,18259807608706482,0
50,589,01107485,449445032088156,17005518183336228,449445032088156,17005518183336228,0
50,589,01107505,460861725923196,17724769894943748,460861725923196,17724769894943748,0
50,589,01107605,436320511876990,16178673410032770,436320511876990,16178673410032770,0
50,589,01107606,471367932894196,18386660934116748,471367932894196,18386660934116748,0
50,589,01107c05,463558445701416,17894663240971608,463558445701416,17894663240971608,0
50,589,0110e40b,507280503222168,20649152864778984,507280503222168,20649152864778984,0
50,589,0110e40d,513466708872780,21038883820767540,513466708872780,21038883820767540,0
50,589,0110e60a,478004116800860,18804740520236580,478004116800860,18804740520236580,0
50,589,0110f403,448436052452544,16941952466292672,448436052452544,16941952466292672,0
50,589,0110f405,458868008714076,17599165710769188,458868008714076,17599165710769188,0
50,589,0110f411,472867811870844,18481153309645572,472867811870844,18481153309645572,0
50,589,0110f421,478168993676244,18815127763385772,478168993676244,18815127763385772,0
50,589,0110f601,462267502576022,17813333824071786,462267502576022,17813333824071786,0
50,589,01117405,453087479145470,17234992347947010,453087479145470,17234992347947010,0
50,589,0111e403,476157921649124,18688430225677212,476157921649124,18688430225677212,0
50,589,0111e405,471080382580340,18368545264343820,471080382580340,18368545264343820,0
50,589,0111f401,475498556088842,18646890195379446,475498556088842,18646890195379446,0
50,589,01127405,476946616478826,18738117999948438,476946616478826,18738117999948438,0
50,589,01144487,461847376390314,17786865874372182,461847376390314,17786865874372182,0
50,589,0114448e,478987292462034,18866680586890542,478987292462034,18866680586890542,0
50,589,011444a3,453917257862154,17287268407098102,453917257862154,17287268407098102,0
50,589,011444aa,466579338241014,18084979470966282,466579338241014,18084979470966282,0
50,589,01144583,445127746254804,16733529175835052,445127746254804,16733529175835052,0
50,589,0114458a,459537946627284,17641371799301292,459537946627284,17641371799301292,0
50,589,01144686,478382069893922,18828551565099486,478382069893922,18828551565099486,0
50,589,01144c07,484710308513238,19227230598116394,484710308513238,19227230598116394,0
50,589,01144c0e,504120646211058,20450081873079054,504120646211058,20450081873079054,0
50,589,01144c23,474979910660478,18614215533392514,474979910660478,18614215533392514,0
50,589,01144c2a,487508178218538,19403496389550294,487508178218538,19403496389550294,0
50,589,01144d03,472203948243348,18439329901113324,472203948243348,18439329901113324,0
50,589,01144d0a,478305938675568,18823755298343184,478305938675568,18823755298343184,0
50,589,01144e06,500950732140946,20250377286661998,500950732140946,20250377286661998,0
50,589,01145407,445380927313896,16749479582557848,445380927313896,16749479582557848,0
50,589,01145415,470543133613986,18334698579463518,470543133613986,18334698579463518,0
50,589,01145423,436155812087496,16168297323294648,436155812087496,16168297323294648,0
50,589,01145431,473189742611946,18501434946334998,473189742611946,18501434946334998,0
50,589,01145503,427588389757986,15628549716535518,427588389757986,15628549716535518,0
50,589,01145511,469503918493926,18269228026899738,469503918493926,18269228026899738,0
50,589,01145606,447289586989184,16869725142100992,447289586989184,16869725142100992,0
50,589,0114624a,472452343930892,18454978829428596,472452343930892,18454978829428596,0
50,589,01146407,444729703490622,16708452481691586,444729703490622,16708452481691586,0
50,589,0114640b,465731253021972,18031550102166636,465731253021972,18031550102166636,0
50,589,01146413,478535521916952,18838219042550376,478535521916952,18838219042550376,0
50,589,01146423,437441616170682,16249302980535366,437441616170682,16249302980535366,0
50,589,01146443,468077350611492,18179354250306396,468077350611492,18179354250306396,0
50,589,01146483,446515204416498,16820939040021774,446515204416498,16820939040021774,0
50,589,0114648a,465890494177368,18041582294956584,465890494177368,18041582294956584,0
50,589,01146503,432012326688672,15907257743168736,432012326688672,15907257743168736,0
50,589,01146603,423880464746462,15394950440809506,423880464746462,15394950440809506,0
50,589,01146606,461736065586262,17779853293716906,461736065586262,17779853293716906,0
50,589,0114660a,441229403041992,16487933553427896,441229403041992,16487933553427896,0
50,589,01146612,491158635383542,19633475190945546,491158635383542,19633475190945546,0
50,589,01146622,457184118928902,17493080654303226,457184118928902,17493080654303226,0
50,589,01146642,479957105529772,18927778810158036,479957105529772,18927778810158036,0
50,589,01146682,478046391563678,18807403830294114,478046391563678,18807403830294114,0
50,589,01146702,447330067831722,16872275435180886,447330067831722,16872275435180886,0
50,589,01146c03,464697413460522,17966418209795286,464697413460522,17966418209795286,0
50,589,01146c0a,481534655953692,19027164486864996,481534655953692,19027164486864996,0
50,589,01146e02,489313501745602,19517231771755326,489313501745602,19517231771755326,0
50,589,01147403,426047944775544,15531501682641672,426047944775544,15531501682641672,0
50,589,01147405,431244863544696,15858907565098248,431244863544696,15858907565098248,0
50,589,01147409,475541592207162,18649601470833606,475541592207162,18649601470833606,0
50,589,01147411,447708427050354,16896112065954702,447708427050354,16896112065954702,0
50,589,01147421,439719838107684,16392830962566492,439719838107684,16392830962566492,0
50,589,01147441,467558121387144,18146642809172472,467558121387144,18146642809172472,0
50,589,01147481,447735233622768,16897800880016784,447735233622768,16897800880016784,0
50,589,01147501,447987316194978,16913682082066014,447987316194978,16913682082066014,0
50,589,01147601,419341093648522,15108970061639286,419341093648522,15108970061639286,0
50,589,01147602,432294348885184,15925025141548992,432294348885184,15925025141548992,0
50,589,01147604,428336854907596,15675703020960948,428336854907596,15675703020960948,0
50,589,01147608,436238813198906,16173526393313478,436238813198906,16173526393313478,0
50,589,01147610,452073544185144,17171114445446472,452073544185144,17171114445446472,0
50,589,01147c01,463621793743608,17898654167629704,463621793743608,17898654167629704,0
50,589,01147c02,469585309536414,18274355662576482,469585309536414,18274355662576482,0
50,589,01147c04,476973178440822,18739791403554186,476973178440822,18739791403554186,0
50,589,0114c483,466122792605406,18056217095922978,466122792605406,18056217095922978,0
50,589,0114c48a,473395098501360,18514372367368080,473395098501360,18514372367368080,0
50,589,0114c491,498775488449016,20113336934070408,498775488449016,20113336934070408,0
50,589,0114c498,513258852623550,21025788877066050,513258852623550,21025788877066050,0
50,589,0114cc03,490773478112046,19609210282841298,490773478112046,19609210282841298,0
50,589,0114cc0a,498306157964700,20083769113558500,498306157964700,20083769113558500,0
50,589,0114cc11,524693097305976,21746146292058888,524693097305976,21746146292058888,0
50,589,0114cc18,539436835437210,22675001794326630,539436835437210,22675001794326630,0
50,589,0114d403,444482572073796,16692883202431548,444482572073796,16692883202431548,0
50,589,0114d411,481516502598246,19026020825471898,481516502598246,19026020825471898,0
50,589,0114e20a,461487758520398,17764209948567474,461487758520398,17764209948567474,0
50,589,0114e20c,458560338147904,17579782465100352,458560338147904,17579782465100352,0
50,589,0114e403,443101597999134,16605881835727842,443101597999134,16605881835727842,0
50,589,0114e405,451162562101386,17113722574169718,451162562101386,17113722574169718,0
50,589,0114e411,461085878261964,17738891492286132,461085878261964,17738891492286132,0
50,589,0114e602,453359691693174,17252141738452362,453359691693174,17252141738452362,0
50,589,0114e604,457649274046346,17522385426702198,457649274046346,17522385426702198,0
50,589,0114e610,464989083019754,17984793392026902,464989083019754,17984793392026902,0
50,589,0114f401,458785280097048,17593953807896424,458785280097048,17593953807896424,0
50,589,01156403,448443162502082,16942400399413566,448443162502082,16942400399413566,0
50,589,01156602,487578894408702,19407951509530626,487578894408702,19407951509530626,0
50,589,01157401,443291288507192,16617832337735496,443291288507192,16617832337735496,0
50,589,01164407,457244554418502,17496888090148026,457244554418502,17496888090148026,0
50,589,0116440e,468307234418214,18193836930129882,468307234418214,18193836930129882,0
50,589,01164423,450336405308382,17061674696210466,450336405308382,17061674696210466,0
50,589,0116442a,456921249615234,17476519887542142,456921249615234,17476519887542142,0
50,589,01164503,439035051148272,16349689384123536,439035051148272,16349689384123536,0
50,589,0116450a,441597852776184,16511145886681992,441597852776184,16511145886681992,0
50,589,01164606,465868476515372,18040195182250836,465868476515372,18040195182250836,0
50,589,01164c06,503462439469722,20408614848374886,503462439469722,20408614848374886,0
50,589,01165405,457686003686916,17524699394058108,457686003686916,17524699394058108,0
50,589,0116540c,470786581368162,18350035787976606,470786581368162,18350035787976606,0
50,589,01166403,462056686588242,17800052416841646,462056686588242,17800052416841646,0
50,589,0116640a,475354740277104,18637829799239952,475354740277104,18637829799239952,0
50,589,01166602,473021617755412,18490843080373356,473021617755412,18490843080373356,0
50,589,01166c02,512787455579862,20996090863313706,512787455579862,20996090863313706,0
50,589,01167401,463566442766472,17895167056070136,463566442766472,17895167056070136,0
50,589,0116c403,455377645031694,17379272798779122,455377645031694,17379272798779122,0
50,589,0116c405,469853774029926,18291268925667738,469853774029926,18291268925667738,0
50,589,0116c40a,465266798380620,18002289459761460,465266798380620,18002289459761460,0
50,589,0116c40c,481923908861142,19051687420034346,481923908861142,19051687420034346,0
50,589,0116c411,488347775509824,19456391018901312,488347775509824,19456391018901312,0
50,589,0116c418,504836000187210,20495149173576630,504836000187210,20495149173576630,0
50,589,01174406,479291958655872,18885874557102336,479291958655872,18885874557102336,0
50,589,01176402,491840805049512,19676451879901656,491840805049512,19676451879901656,0
50,589,0118360c,470997658417936,18363333642112368,470997658417936,18363333642112368,0
50,589,01186407,443226021315402,16613720504652726,443226021315402,16613720504652726,0
50,589,0118640b,467264961942402,18128173764153726,467264961942402,18128173764153726,0
50,589,0118640d,459933494638644,17666291324016972,459933494638644,17666291324016972,0
50,589,01186415,453440319742722,17257221305573886,453440319742722,17257221305573886,0
50,589,01186419,487826806083942,19423569945070746,487826806083942,19423569945070746,0
50,589,01186423,438651213113802,16325507587951926,438651213113802,16325507587951926,0
50,589,01186425,461259778618782,17749847214765666,461259778618782,17749847214765666,0
50,589,01186429,475073955449652,18620140355110476,475073955449652,18620140355110476,0
50,589,01186431,459213057255342,17620903768868946,459213057255342,17620903768868946,0
50,589,01186445,456801386819232,17468968531394016,456801386819232,17468968531394016,0
50,589,01186461,472210457163432,18439739963078616,472210457163432,18439739963078616,0
50,589,01186485,442426454882100,16563347819354700,442426454882100,16563347819354700,0
50,589,011864a1,446546399652288,16822904339876544,446546399652288,16822904339876544,0
50,589,01186503,436520165085342,16191251562158946,436520165085342,16191251562158946,0
50,589,01186505,446229263137554,16802924739448302,446229263137554,16802924739448302,0
50,589,01186511,463646571551202,17900215169508126,463646571551202,17900215169508126,0
50,589,01186521,476010475032222,18679141088812386,476010475032222,18679141088812386,0
50,589,01186605,430655607930548,15821784461406924,430655607930548,15821784461406924,0
