q,r,tests,first_inactive_mask,literal_mass,literal_margin,literal_grid,primary_margin,primary_den
147,381,1,0a10d120,1012986997478216,-1047382043875272,16216390721250720,-307930320899329968,4767618872047711680
147,383,22,0202a129,3031421402221474,-4638645242378658,48904548395582880,-1363761701259325452,14377937228301366720
147,384,1,0a10d120,63947864621694,-57304238124798,1021504927322880,-269559136139049792,4805159178126827520
147,385,22,0202a129,7876813984978,-14513182607826,127688115915360,-234678162768546420,2064716834351371200
147,387,13,12904122,347501406228712,-69767345033064,5490588984360480,-61534798319162448,4842699484205943360
147,389,22,0202a129,3140107636834592,-855927243720864,49670677091075040,-251642609653934016,14603179064776061760
147,390,22,0202a129,8087125410654,-1263562790238,127688115915360,-48293369842896360,4880239790285059200
147,395,22,0202a129,639560687621028,-57121309128996,10087361157313440,-83968324419624120,14828420901250756800
147,397,248,2380c108,3216118679206972,-153251283552444,50692182018397920,-45055877364418536,14903501513408988480
147,402,248,2380c108,542233123550798,-59728281616206,8555103766329120,-35120229590329128,5030401014601522560
147,409,6,024085d0,3282465723504176,-2102417056765872,52224439409382240,-618110614689166368,15353985186358378560
147,410,22,0202a129,331302026221108,-68823358189236,5235212752529760,-202340673076353840,15391525492437494400
147,411,6,024085d0,1106463970429484,-265857384559788,17493271880404320,-78162071060577672,5143021932838870080
147,412,22,0202a129,789961009144790,-2839960181006550,13151875939282080,-3339793172863702800,15466606104595726080
147,415,22,0202a129,668922621189786,-250329348943002,10598113620974880,-367984142946212940,15579227022833073600
147,416,1,0a10d120,16177190419746,-2341930878882,255376231830720,-143213757105392064,15616767328912189440
147,419,22,0202a129,3352091482024584,-2823518906594568,53501320568535840,-830114558538802992,15729388247149536960
147,420,13,12904122,7930001974468,-11162339269956,127688115915360,-65634554907341280,750806121582316800
147,422,120,02c1c300,1706092908782774,-284916579249078,26942192458140960,-167530948598457864,15842009165386884480
147,425,22,0202a129,40359584818760,-11108474725320,638440579576800,-277600783385746800,15954630083624232000
147,426,13,12904122,575335713028082,-17274999193074,9065856229990560,-10157699525527512,5330723463234449280
147,428,1,0a10d120,860656406253424,-429160017808368,13662628402943520,-504692180942640768,16067251001861579520
147,431,6,024085d0,3485164096730036,-568973744088372,55033577959520160,-167278280761981368,16179871920098927040
147,433,13,12904122,3460058705505536,-3172118318554752,55288954191350880,-932602785655097088,16254952532257158720
147,436,22,0202a129,878076022137710,-353229144421230,13918004634774240,-415397473839366480,16367573450494506240
147,437,1,0a10d120,185944199776410,-32822078299290,2936826666053280,-183344129379833940,16405113756573622080
147,439,13,12904122,3551966054262700,-446470128822060,56055082886843040,-131262217873685640,16480194368731853760
147,440,13,12904122,7987694142986,-7527732653322,127688115915360,-973787496033733920,16517734674810969600
147,442,98,02423007,8105716921448,-92297610216,127688115915360,-11993889852348768,16592815286969201280
147,443,22,0202a129,3541073820329506,-3175690721259042,56565835350504480,-933653072050158348,16630355593048317120
147,444,22,0202a129,299675796841488,-18265954459536,4724460288868320,-21480762444414336,5555965299709144320
147,445,13,12904122,716339362384816,-327589435624752,11364242316467040,-481556470368385440,16705436205206548800
147,446,98,02423007,1807787963289106,-7157709287442,28474449849125280,-4208733061015896,16742976511285664640
147,448,13,12904122,32422166088888,-413391045816,510752463661440,-1944591479518464,2402579589063413760
147,454,22,0202a129,1765431769773618,-4718607755408946,28985202312786720,-2774541360180460248,17043298959918591360
147,455,22,0202a129,8087768099366,-1223073401382,127688115915360,-23372932700410020,2440119895142529600
147,457,174,0280b206,3683378731116892,-1361015832913884,58353468973319520,-400138654876681896,17155919878155938880
147,459,22,0202a129,24202412927192,-7505376571224,383064347746080,-112535616308932656,5743666830104723520
147,462,1,0a10d120,8051589596040,-3502319110920,127688115915360,-22653000009430560,825886733740548480
147,464,418,01188550,8092020364608,-955180691136,127688115915360,-130301929162008576,17418702020709749760
147,466,13,12904122,1849262274429494,-2501800744057398,29751331008278880,-1471058837505750024,17493782632867981440
147,471,22,0202a129,1257238337013028,-982121563025316,20047034198711520,-288743739529442904,5893828054421186880
147,481,22,0202a129,290717389237830,-582645633489990,4724460288868320,-2226871611198741780,18056887224054719040
147,483,13,12904122,185277565240508,-74820054061116,2936826666053280,-21997095893968104,863427039819664320
147,484,108,128c8900,87650582477952,-96290404164864,1404569275068960,-1245612668276680704,18169508142292066560
147,485,22,0202a129,783573627858950,-177850420045830,12385747243789920,-261440117467370100,18207048448371182400
147,487,22,0202a129,3859872427039536,-5564486899630512,62184112450780320,-1635959148491370528,18282129060529414080
147,488,22,0202a129,473308317528096,-1337476279077792,7788975070836960,-3145744208390966784,18319669366608529920
147,495,13,12904122,8042921644880,-4048400034000,127688115915360,-196387885649340000,6194150503054113600
147,498,22,0202a129,668792929550680,-258499922206680,10598113620974880,-151997954257527840,6231690809133229440
147,499,22,0202a129,3991111933143980,-3425427578987820,63716369841764640,-1007075708222419080,18732612733478804160
147,502,22,0202a129,2012685050233036,-1399710214340172,32049717094755360,-823029606032021136,18845233651716151680
147,508,22,0202a129,1018143398552174,-722528776215918,16216390721250720,-849693840829919568,19070475488190846720
147,512,1,0a10d120,255962050979472,-218469625459344,4086019709291520,-1027681118160754176,19220636712507310080
147,514,22,0202a129,2055171616638552,-1787571312761304,32815845790247520,-1051091931903646752,19295717324665541760
147,516,6,024085d0,345843712949388,-174202021630476,5490588984360480,-204861577437439776,6456932645607924480
147,518,174,0280b206,297038999429156,-184384191436452,4724460288868320,-108417904564633776,2777982649854572160
147,519,33,1e808042,1399533472471834,-189567447703578,22090044053357280,-55732829624851932,6494472951687040320
147,520,1,0a10d120,7974434470808,-8363092000536,127688115915360,-1278549505041943680,19520959161140236800
147,521,22,0202a129,4182428193893574,-2609057352315078,66525508391902560,-767062861580632932,19558499467219352640
147,527,98,02423007,249188978074556,-134420754807612,3958331593376160,-671834932528444776,19783741303694047680
147,530,22,0202a129,428176007376848,-94792109314896,6767470143514080,-278688801385794240,19896362221931395200
147,533,22,0202a129,331190814079156,-75829723132212,5235212752529760,-289821201811314264,20008983140168742720
147,537,120,02c1c300,1434245540356458,-1067221952940906,22856172748849440,-313763254164626364,6719714788161735360
147,538,22,0202a129,2143761801675132,-2335419219394044,34348103181231840,-1373226501003697872,20196684670564321920
147,539,13,12904122,7965543773658,-8923205920986,127688115915360,-28857647948468724,412943366870274240
147,540,22,0202a129,23591945468544,-45964826466048,383064347746080,-810819538861086720,6757255094240851200
147,542,6,024085d0,2195305024457316,-109701111439332,34603479413062560,-64504253526327216,20346845894880785280
147,543,22,0202a129,1416337102164232,-3216958486374024,23111548980680160,-945785794993963056,6794795400319967040
147,545,22,0202a129,853282859609610,-1915198383691530,13918004634774240,-2815341624026549100,20459466813118132800
147,546,22,0202a129,7911432720354,-12332202279138,127688115915360,-94267354221730872,976047958057011840
147,549,22,0202a129,490239617206326,-270804399349302,7788975070836960,-238849480226084364,6869876012478198720
147,550,22,0202a129,40204143570396,-20901273372252,638440579576800,-675947180858629680,20647168343513712000
147,554,22,0202a129,2218825110925644,-1692450445903308,35369608108554720,-995160862191145104,20797329567830175360
147,555,98,02423007,297833632406522,-134322313862394,4724460288868320,-197453801377719180,6944956624636430400
147,558,22,0202a129,248866934520732,-154709498698524,3958331593376160,-272907555704196336,6982496930715546240
147,561,98,02423007,8077040473188,-1898913850596,127688115915360,-104398485678066888,7020037236794662080
147,564,42,01e05110,377952096416872,-194383717824744,6001341448021920,-228595252161898944,7057577542873777920
147,565,22,0202a129,907782644040072,-524721819218184,14428757098435680,-771341074250730480,21210272934700449600
147,567,6,024085d0,72495843119264,-29534056439328,1149193043238240,-26049037779487296,1013588264136127680
147,568,22,0202a129,571979731093836,-228701861050572,9065856229990560,-537906777190945344,21322893852937797120
147,569,22,0202a129,4611518308202978,-92498406571746,72654537955839840,-27194531532093324,21360434159016912960
147,570,22,0202a129,8070330324276,-2321653232052,127688115915360,-129687549542424720,7132658155032009600
147,571,22,0202a129,4613158255124504,-1010686677838488,72909914187670560,-297141883284515472,21435514771175144640
147,573,22,0202a129,1497177756140110,-3231521922508110,24388430139833760,-950067445217384340,7170198461111125440
147,576,22,0202a129,31319233784270,-69898126236750,510752463661440,-986402357453016000,7207738767190241280
147,581,22,0202a129,664151423046220,-550914831987660,10598113620974880,-161968960604372040,3115845404566614720
147,584,22,0202a129,580741238741516,-698231806569612,9321232461821280,-1642241209051727424,21923538750203650560
147,588,22,0202a129,8017884674294,-5625729180918,127688115915360,-6615857516759568,150161224316463360
147,589,22,0202a129,243562049796816,-488917236305232,3958331593376160,-2731091682001025952,22111240280599229760
147,590,174,0280b206,474265933482594,-255641546621538,7533598839006240,-751586147067321720,22148780586678345600
147,592,22,0202a129,285959650799370,-882383155112970,4724460288868320,-4150730361651410880,22223861198836577280
147,593,54,00e8240a,4784363462658872,-1461312803724984,75719052737808480,-429625964295145296,22261401504915693120
147,594,13,12904122,24216262231550,-6632870396670,383064347746080,-128704217176984680,7432980603664936320
147,595,13,12904122,7951014614562,-9838542944034,127688115915360,-245865188171409660,3190926016724846400
148,150,141,01860c09,212161098771588,-132308745585156,3374614492048800,-111139346291531040,2834676173320992000
148,151,22,0202a129,6415543258572868,-3474205349404356,101913357659873760,-194555499566643936,5707148028952930560
148,153,4,09034019,41797989391074,-66418262001378,674922898409760,-569071668827806704,5782739393574823680
148,154,141,01860c09,42714043378648,-8706860784216,674922898409760,-37543983701539392,2910267537942885120
148,155,56,06220849,1327021776122182,-88067507112774,20922609850702560,-24658901991576720,5858330758196716800
148,158,4,09034019,3302362170040752,-5226819184916784,53318908974371040,-292701874355339904,2985858902564778240
148,160,381,0e008550,83048649372382,-167318276818014,1349845796819520,-187396470036175680,1511827292437862400
148,161,266,20820649,959477778306980,-1645806620358180,15523226663424480,-645156195180406560,6085104852062396160
148,162,4,09034019,384413305984412,-79186065733404,6074306085687840,-39909777129635616,3061450267186671360
148,163,4,09034019,6983114562376486,-113512333444902,110012432440790880,-6356690672914512,6160696216684289280
148,164,4,09034019,1693668485021164,-3986240782867308,27671838834800160,-223229483840569248,1549622974748808960
148,165,141,01860c09,42739233690012,-7119871168284,674922898409760,-65787609594944160,6236287581306182400
148,166,56,06220849,3441239921550436,-7276287214362852,56018600568010080,-407472084004319712,3137041631808564480
148,169,4,09034019,555586380608770,-94048738955010,8773997679326880,-68467481959247280,6387470310549968640
148,173,4,09034019,7403299855089240,-638754828931800,116761661424888480,-35770270420180800,6538653039793754880
148,175,22,0202a129,213137839869850,-70774056394650,3374614492048800,-138717150533514000,6614244404415648000
148,178,266,20820649,3754377412267084,-3746774861048268,60068137958468640,-209819392218703008,3363815725674243840
148,179,266,20820649,7539309287328102,-8268310159717734,120811198815347040,-463025368944193104,6765427133659434240
148,180,22,0202a129,41183736052946,-105116222303442,674922898409760,-264892880204673840,1700805703992595200
148,183,4,09034019,2523988708400308,-5669898582762036,41170296802995360,-952542961904022048,6916609862903220480
148,186,4,09034019,1326189543990008,-140498131439736,20922609850702560,-23603686081875648,3514998454918030080
148,188,266,20820649,1970251393790038,-2759667092262486,31721376225258720,-154541357166699216,1776397068614488320
148,192,1,0a10d120,163182567866798,-518264598947886,2699691593639040,-348273810492979392,1814192750925434880
148,195,56,06220849,41903951950334,-59742620767998,674922898409760,-652389418786538160,7370158050634579200
148,200,4,09034019,211843557458820,-152313848289540,3374614492048800,-85295755042142400,1889784115547328000
148,203,266,20820649,41974232418782,-55314951255774,674922898409760,-628820365875638832,7672523509122151680
148,204,4,09034019,40765285376688,-131478614907696,674922898409760,-375502924176379776,1927579797858274560
148,205,4,09034019,1710946959801130,-2897696871729450,27671838834800160,-811355124084246000,7748114873744044800
148,206,1,0a10d120,4374276267569826,-2488829287922082,69517058536205280,-139374440123636592,3892955278027495680
148,208,4,09034019,41291937824954,-98299510666938,674922898409760,-286248175062123456,1965375480169221120
148,210,4,09034019,36986409388226,-369547802180802,674922898409760,-2172941076823115760,3968546642649388800
148,211,141,01860c09,8970270587319766,-4507879256692182,142408731564459360,-252441238374762192,7974888967609724160
148,212,4,09034019,2207194902235452,-4030375622035644,35770913615717280,-225701034833996064,2003171162480167680
148,214,266,20820649,4483490703422020,-6407086203790020,72216750129844320,-358796827412241120,4044138007271281920
148,216,56,06220849,125379103852676,-200191238198532,2024768695229280,-201792768104120256,2040966844791114240
148,217,141,01860c09,1283400229188564,-2836224963930708,20922609850702560,-1111800185860837536,8201663061475403520
148,219,56,06220849,3062413503508058,-4145435614642266,49269371583912480,-696433183259900688,8277254426097296640
148,220,36,02380a81,42548126589600,-19159618494240,674922898409760,-59011624962259200,2078762527102060800
148,227,56,06220849,9623452489953160,-6552484889013000,153207497939015520,-366939153784728000,8579619884584869120
148,228,4,09034019,42356780924634,-31214395387098,674922898409760,-99636350075616816,2154353891723953920
148,230,266,20820649,962867135691166,-1432277105154462,15523226663424480,-401037589443249360,4346503465758854400
148,231,4,09034019,42247007503262,-38130120933534,674922898409760,-493251244396195824,8730802613828655360
148,232,4,09034019,42845186361794,-444852846018,674922898409760,-1444882043866464,2192149574034900480
148,233,4,09034019,9824027306867272,-10114420985258184,157257035329474080,-566407575174458304,8806393978450548480
148,237,4,09034019,3353341129360008,-2015144747803656,53318908974371040,-338544317631014208,8957576707694334720
148,238,56,06220849,42666870632042,-11678743820394,674922898409760,-77827148819105616,4497686195002640640
148,242,266,20820649,451029411438928,-1281754609376976,7424151882507360,-789560839376217216,4573277559624533760
148,243,266,20820649,1127584413485628,-1853854978659516,18222918257063520,-934342909244396064,9184350801560014080
148,244,22,0202a129,2593664762975626,-1280307144517002,41170296802995360,-71697200092952112,2305536620967740160
148,245,266,20820649,296519039466056,-217141669111752,4724460288868320,-425597671459033920,9259942166181907200
148,250,22,0202a129,1061791671533536,-599414534363232,16873072460244000,-167836069621704960,4724460288868320000
148,253,56,06220849,976508586091348,-572865729942996,15523226663424480,-352885289644885536,9562307624669479680
148,254,22,0202a129,5238370104481852,-12843515809801404,85715208098039520,-719236885348878624,4800051653490213120
148,256,1,0a10d120,685389960357662,-15497995691934,10798766374556160,-3471551034993216,2418923667900579840
148,257,141,01860c09,10942477418868790,-4444662176499510,173455184891308320,-248901081883972560,9713490353913265920
148,259,266,20820649,42540968105448,-19610602995816,674922898409760,-7687356374359872,264569776176625920
148,260,4,09034019,40141354354070,-170786269332630,674922898409760,-621662020370773200,2456719350211526400
148,265,81,08940509,2251619008501086,-1231656927300702,35770913615717280,-344863939644196560,10015855812400838400
148,267,266,20820649,3776777375370410,-2335577185538730,60068137958468640,-392376967170506640,10091447177022731520
148,269,4,09034019,11330189731261824,-12415085619406848,181554259672225440,-695244794686783488,10167038541644624640
148,270,22,0202a129,127739481602612,-51487439952564,2024768695229280,-129748348680461280,5102417111977785600
148,271,141,01860c09,11529023807783118,-5287921985843406,182904105469044960,-296123631207230736,10242629906266517760
148,274,22,0202a129,5690305670161176,-11368491108394392,92464437082137120,-636635502070085952,5178008476599678720
148,275,56,06220849,209485096021970,-300896918811090,3374614492048800,-926762509938157200,10393812635510304000
148,276,141,01860c09,979993291523830,-353329287696630,15523226663424480,-59359320333033840,2607902079455312640
148,277,266,20820649,11810888486590800,-3728596782793680,186953642859503520,-208801419836446080,10469404000132197120
148,279,266,20820649,1326239436124394,-137354926973418,20922609850702560,-69226883194602672,10544995364754090240
148,281,56,06220849,11952823662482266,-5585447076187482,189653334453142560,-312785036266498992,10620586729375983360
148,282,4,09034019,1978288293207586,-2253342428956962,31721376225258720,-378561528064769616,5329191205843464960
148,293,266,20820649,12192519917581962,-22880882128575114,197752409234059680,-1281329399200206384,11074134917107342080
148,294,4,09034019,293678341120208,-396105664900176,4724460288868320,-465820261922606976,5555965299709144320
148,297,266,20820649,128250967057320,-19263856305960,2024768695229280,-106798819360242240,11225317646351128320
148,300,56,06220849,212987419831594,-80250518804778,3374614492048800,-67410435796013520,2834676173320992000
148,301,141,01860c09,1812977341237658,-1869166028506266,29021684631619680,-732713083174456272,11376500375594914560
148,302,56,06220849,6402137569619300,-4318763753479140,101913357659873760,-241850770194831840,5707148028952930560
148,304,266,20820649,42823391203646,-1817947809342,674922898409760,-7737185876559552,2872471855631938560
148,306,4,09034019,42236291933664,-38805201818208,674922898409760,-332482969178406144,5782739393574823680
148,308,22,0202a129,42480147120330,-23442325058250,674922898409760,-101083305651174000,2910267537942885120
148,310,4,09034019,1306228856517672,-1398021442196904,20922609850702560,-391446003815133120,5858330758196716800
148,311,141,01860c09,13325967047765498,-68161612515066,209901021405435360,-3817050300843696,11754457198704380160
148,312,266,20820649,42541911770030,-19551152127150,674922898409760,-85399432491391200,2948063220253831680
148,313,4,09034019,13398829850755860,-877188211400340,211250867202254880,-49122539838419040,11830048563326273280
148,315,81,08940509,41977668188436,-55098497767572,674922898409760,-971937500619970080,11905639927948166400
148,316,22,0202a129,3209110691593672,-11101662327082824,53318908974371040,-621693090316638144,2985858902564778240
148,318,266,20820649,2270981616851158,-11812601246166,35770913615717280,-1984517009355888,6009513487440503040
148,319,63,1802001f,42670431686188,-11454397409196,674922898409760,-204621355317877344,12056822657191952640
148,320,4,09034019,168235812171052,-199910207779884,2699691593639040,-223899432713470080,3023654584875724800
148,322,22,0202a129,984580887726170,-64310726949210,15523226663424480,-25209804964090320,6085104852062396160
