q,r,tests,first_inactive_mask,margin_num,den
366,526,212,210804a5,-556716703836895560,24582005323561445760
366,529,418,018c2114,-1630373896245189312,49444413749673022080
366,530,20,1804aa01,-1829351351726720640,24768940725261532800
366,531,418,018c2114,-997941052321777368,16543783050457703040
366,533,43,38060490,-1609233597639702216,49818284553073196160
366,534,43,38060490,-49283788696525656,8318625375653873280
366,536,395,3880b200,-333944625335213088,25049343827811663360
366,537,74,0840e805,-878327893297011024,16730718452157790080
366,538,25,0812412c,-559891555259290632,25142811528661706880
366,539,418,018c2114,-6215193084019079160,50379090758173457280
366,540,54,00e8240a,-222975824296543920,8412093076503916800
366,541,25,0812412c,-909557805925806912,50566026159873544320
366,542,1,0a10d120,-79216041104897256,25329746930361793920
366,543,418,018c2114,-1450462124357014104,16917653853857877120
366,544,197,08c42c01,-274096624735176768,25423214631211837440
366,545,59,080a2a0c,-3377894775171172200,50939896963273718400
366,547,392,082022c9,-1251875058499952712,51126832364973805440
366,548,56,06220849,-759964891104758304,25610150032911924480
366,550,19,2c120091,-410915230631219160,25703617733761968000
366,551,418,018c2114,-5697614820487171176,51500703168373979520
366,552,418,018c2114,-488379791506434912,8599028478204003840
366,553,418,018c2114,-6857369483594494032,51687638570074066560
366,554,2,06411019,-669756823649960760,25890553135462055040
366,555,418,018c2114,-2065856104788293160,17291524657258051200
366,556,1,0a10d120,-394394705631707760,25984020836312098560
366,557,418,018c2114,-8329323746395531152,52061509373474240640
366,559,74,0840e805,-403450217952385968,52248444775174327680
366,560,418,018c2114,-2891390119168320000,26170956238012185600
366,561,418,018c2114,-470794699863939528,17478460058958138240
366,562,46,0ac44140,-31583193308211888,26264423938862229120
366,563,418,018c2114,-4718873398010007096,52622315578574501760
366,564,9,0ca81140,-596962490243163408,8785963879904090880
366,565,74,0840e805,-5240060302196510280,52809250980274588800
366,566,418,018c2114,-1540944807679562544,26451359340562316160
366,567,22,0202a129,-1218375388701132480,17665395460658225280
366,568,418,018c2114,-2462459863426665984,26544827041412359680
366,569,418,018c2114,-5273562226960909224,53183121783674762880
366,570,418,018c2114,-111996724658154840,8879431580754134400
366,571,74,0840e805,-2738833594621326720,53370057185374849920
366,573,418,018c2114,-1282697567598837096,17852330862358312320
366,575,418,018c2114,-1848965917324677480,53743927988775024000
366,576,74,0840e805,-113499118024318656,8972899281604177920
366,577,418,018c2114,-2037834754902312912,53930863390475111040
366,578,418,018c2114,-3160189376629294968,27012165545662577280
366,581,56,06220849,-473562859388438736,54304734193875285120
366,583,418,018c2114,-3127880423018935584,54491669595575372160
366,585,392,082022c9,-84701738493066240,18226201665758486400
366,587,418,018c2114,-4398000840643364640,54865540398975546240
366,588,22,0202a129,-194101345608908976,9159834683304264960
366,589,22,0202a129,-4911644307439420488,55052475800675633280
366,590,418,018c2114,-2870122170098516760,27572971750762838400
366,591,56,06220849,-822557411654047776,18413137067458573440
366,592,19,2c120091,-269000171208506304,27666439451612881920
366,593,110,082a1828,-99244167031666440,55426346604075807360
366,594,54,00e8240a,-294800112963018432,9253302384154308480
366,595,20,1804aa01,-1747710097222897080,55613282005775894400
366,597,418,018c2114,-162577853972067744,18600072469158660480
366,599,418,018c2114,-6710200770960236088,55987152809176068480
366,600,197,08c42c01,-304505251982305920,9346770085004352000
366,601,418,018c2114,-4069398062905452648,56174088210876155520
366,602,418,018c2114,-3187513021546803600,28133777955863099520
366,603,418,018c2114,-60830445318577200,18787007870858747520
366,604,418,018c2114,-1575430894976480640,28227245656713143040
366,605,418,018c2114,-1343662917329502000,56547959014276329600
366,606,9,0ca81140,-489492063162264960,9440237785854395520
366,608,421,1c81a100,-469996925045840640,28414181058413230080
366,612,25,0812412c,-229819926692100528,9533705486704439040
366,614,418,018c2114,-1141251005631460752,28694584160963360640
366,615,418,018c2114,-1799975490654279960,19160878674258921600
366,616,32,32a40801,-958624483733908992,28788051861813404160
366,617,56,06220849,-174955339076673456,57669571424476851840
366,618,74,0840e805,-578272204768096944,9627173187554482560
366,619,56,06220849,-3284000393926503888,57856506826176938880
366,620,56,06220849,-241310124088976880,28974987263513491200
366,621,418,018c2114,-3132089791625432736,19347814075959008640
366,623,418,018c2114,-9986070516543997848,58230377629577112960
366,625,197,08c42c01,-2746261435693920480,58417313031277200000
366,626,74,0840e805,-309684908359473696,29255390366063621760
366,628,418,018c2114,-5932124062576847856,29348858066913665280
366,629,74,0840e805,-1402496858465060904,58791183834677374080
366,630,32,32a40801,-225922984355315520,9814108589254569600
366,631,392,082022c9,-439166139061374144,58978119236377461120
366,632,74,0840e805,-538408246986308160,29535793468613752320
366,633,418,018c2114,-667977079237452936,19721684879359182720
366,635,418,018c2114,-9897056658197031960,59351990039777635200
366,636,418,018c2114,-551869994221583184,9907576290104613120
366,638,110,082a1828,-552621661776521568,29816196571163882880
366,639,418,018c2114,-356619699943496640,19908620281059269760
366,640,74,0840e805,-1031003955620331840,29909664272013926400
366,641,74,0840e805,-2628318469886458776,59912796244877896320
366,642,418,018c2114,-1036074097260969480,10001043990954656640
366,643,56,06220849,-2062553971200396408,60099731646577983360
366,644,392,082022c9,-923409115699210560,30096599673714013440
366,646,418,018c2114,-2247946931376374256,30190067374564056960
366,647,56,06220849,-410095648299020040,60473602449978157440
366,648,56,06220849,-734193345647577312,10094511691804700160
366,650,5,3c601010,-110282504871389760,30377002776264144000
366,651,418,018c2114,-425584996501330512,20282491084459443840
366,652,56,06220849,-2590689636627985872,30470470477114187520
366,653,418,018c2114,-7101919240611558048,61034408655078418560
366,654,56,06220849,-81331334142636312,10187979392654743680
366,655,418,018c2114,-669183869940518520,61221344056778505600
366,656,56,06220849,-412257633230931264,30657405878814274560
366,657,418,018c2114,-2188278950008512816,20469426486159530880
366,658,418,018c2114,-1337302710406369224,30750873579664318080
366,659,418,018c2114,-6025764965831224992,61595214860178679680
366,660,418,018c2114,-185579718091115040,10281447093504787200
366,661,418,018c2114,-718704283346096040,61782150261878766720
366,662,418,018c2114,-815445456651729792,30937808981364405120
366,663,363,02188125,-164380914283235832,20656361887859617920
366,664,46,0ac44140,-1366460411505650496,31031276682214448640
367,372,418,018c2114,-1981111213202922864,34864984674457217280
367,384,418,018c2114,-123203372888421504,35989661599439708160
367,416,420,108c1112,-2353664781094483584,38988800066059683840
367,420,420,108c1112,-1506138970391611920,39363692374387180800
367,462,418,018c2114,-1457949766887195120,43300061611825898880
367,512,420,108c1112,-2375649702092407104,47986215465919610880
368,384,21,19801c80,-102646128653240256,2255482879528919040
368,420,420,108c1112,-703282278565863360,9867737597939020800
368,520,37,10864540,-124402044974800320,6108599465390822400
369,383,263,20820649,-1719019307147415336,36091556715940165440
369,384,10,22205c02,-869092784527859136,12061930181828567040
369,409,263,20820649,-1210017682877300640,38541636284124093120
369,416,157,088248c8,-135884865324551616,39201273090942842880
369,420,420,108c1112,-578910120123207600,13192736136374995200
369,440,26,0230106c,-1295046441263947680,41462885000035699200
369,495,422,38120016,-215426738553046020,5182860625004462400
369,512,44,22088c42,-1331167242324165120,48247720727314268160
369,520,37,10864540,-2707562799131299200,49001591363678553600
369,545,422,38120016,-3070583450032224420,51357437102316945600
370,372,1,0a10d120,-2818910896027763040,17574992274590150400
370,375,99,08506205,-43946851722301080,7086690433302480000
370,378,1,0a10d120,-2050214174262278640,17858459891922249600
370,381,1,0a10d120,-3009418231826401920,36000387401176598400
370,383,1,0a10d120,-1031575773990232800,36189365812731331200
370,384,1,0a10d120,-3322999041904140480,18141927509254348800
370,385,22,0202a129,-162855253413384840,7275668844857212800
370,390,1,0a10d120,-173339748034034400,3685079025317289600
370,409,118,02c1c300,-623021249406777480,38646085162942857600
370,410,1,0a10d120,-237202252869128400,3874057436872022400
370,412,1,0a10d120,-4601632174713367920,19464776390137478400
370,416,1,0a10d120,-960052365121187520,19653754801692211200
370,419,1,0a10d120,-1327757143835200680,39590977220716521600
370,422,1,0a10d120,-952906417371737640,19937222419024310400
370,428,1,0a10d120,-2948086002580195680,20220690036356409600
370,431,1,0a10d120,-3147417054559338120,40724847690044918400
370,433,1,0a10d120,-773714440288301400,40913826101599651200
370,437,226,0a9c8040,-373102419060453600,41291782924709116800
370,440,1,0a10d120,-31976660504638080,4157525054204121600
370,448,118,02c1c300,-784876368263258880,21165582094130073600
370,454,71,0200a1a5,-1819974153246376680,21449049711462172800
370,455,1,0a10d120,-302953671555411240,8598517725740342400
370,462,1,0a10d120,-1552653595813042800,21827006534571638400
370,466,417,0090492c,-388431605051688240,22015984946126371200
370,483,1,0a10d120,-846097796266097760,45638286390467971200
370,484,1,0a10d120,-128775609639507600,22866387798122668800
370,488,1,0a10d120,-1384141232358874080,23055366209677401600
370,495,227,0b044881,-47072101276874520,9354431371959273600
370,512,1,0a10d120,-3093251946705547200,24189236679005798400
370,513,1,0a10d120,-3938574094544786760,48472962563788963200
370,516,1,0a10d120,-87107651555893920,24378215090560531200
370,519,13,12904122,-232193913113879640,49039897798453161600
370,520,1,0a10d120,-610562831807990880,4913438700423052800
370,538,1,0a10d120,-185695771034879280,25417596354111561600
370,540,1,0a10d120,-719951986025823600,5102417111977785600
370,542,1,0a10d120,-1173529194768332640,25606574765666294400
370,550,1,0a10d120,-420271435095518160,5196906317755152000
370,564,1,0a10d120,-1995114484889129520,26645956029217324800
370,567,1,0a10d120,-2861039238270786720,53575379675766748800
370,588,118,02c1c300,-2209180063281609600,27779826498545721600
370,595,13,12904122,-365508458720556480,11244215487506601600
370,622,118,02c1c300,-558593448807907800,29386142996760950400
370,650,1,0a10d120,-38997826732781280,6141798375528816000
370,660,118,02c1c300,-353028980702890800,6236287581306182400
371,381,347,0070ac01,-492592754277952524,36097685745504102720
371,384,408,02501483,-109483735767384384,36381919491531694080
371,385,347,0070ac01,-89247219931055340,5210952010505841600
372,373,418,018c2114,-1374616617638385744,35434984423903384320
372,375,418,018c2114,-62714912627923920,11874994780128480000
372,378,331,1886010c,-31501689202161360,5984997369184753920
372,381,49,1a048128,-117971881118359632,12064994696610535680
372,383,91,19c00c40,-86961772509100272,36384984006313662720
372,384,1,0a10d120,-77008965045828480,3039998663712890880
372,385,21,19801c80,-1807139136758931360,36574983922795718400
372,387,91,19c00c40,-450609807122538336,12254994613092591360
372,390,138,10259240,-276378513452561520,6174997285666809600
372,392,422,38120016,-80434729029521664,9309995907620728320
372,393,420,108c1112,-501637798672422048,12444994529574647040
372,395,422,38120016,-355399924159652400,37524983505205996800
372,402,138,10259240,-615449387773584,6364997202148865280
372,408,418,018c2114,-160941464499741408,3229998580194946560
372,409,75,21948006,-521099534890152288,38854982920580386560
372,410,21,19801c80,-277107186717703440,19474991439410707200
372,411,420,108c1112,-587370522975150096,13014994279020814080
372,412,1,0a10d120,-955156284223677648,9784995698825867520
372,415,418,018c2114,-163301404844370240,39424982670026553600
372,416,3,2a904060,-918814575501006912,9879995657066895360
372,419,418,018c2114,-2834052627009822624,39804982502990664960
372,420,20,1804aa01,-149624604716867280,3324998538435974400
372,422,420,108c1112,-47162217614619744,20044991188856874240
372,423,420,108c1112,-330604329316244256,13394994111984925440
372,428,331,1886010c,-470789760071253168,10164995531789978880
372,430,418,018c2114,-660619256039089200,20424991021820985600
372,431,418,018c2114,-1762016555334803040,40944982001882999040
372,432,162,390084c0,-15145105362778944,3419998496677002240
372,433,418,018c2114,-637783933408231680,41134981918365054720
372,437,51,19104884,-381712156206382512,41514981751329166080
372,438,51,19104884,-323319097013715936,6934996951595032320
372,440,26,0230106c,-1723477252168425600,10449995406513062400
372,441,420,108c1112,-902049855306962544,13964993861431092480
372,442,422,38120016,-1317894590013281280,20994990771267152640
372,443,51,19104884,-284162835458042352,42084981500775333120
372,445,422,38120016,-682527277898953200,42274981417257388800
372,448,418,018c2114,-380280448809233280,10639995322995118080
372,453,418,018c2114,-219183840226870848,14344993694395203840
372,454,71,0200a1a5,-181404067121093376,21564990520713319680
372,459,21,19801c80,-154965398284460736,14534993610877259520
372,462,37,10864540,-116839485777046032,7314996784559143680
372,466,21,19801c80,-1128309238120115520,22134990270159486720
372,467,91,19c00c40,-751386211414071408,44364980498560001280
