q96_lo,q96_hi,q100,q210,count8,count9,least8,least9,least8_tick96,least8_tick100,least8_tick210,least9_tick96,least9_tick100,least9_tick210
0000000000000000,0000000000000000,0000000000000009,0000000000000421,0,1,-,18f60040,-,-,-,11645724141324,12422352147660,1421208680346
0000000000000000,0000000000000000,000000000000000d,0000000000000000,0,19,-,083e0092,-,-,-,2329573701168,186858863730,2671379523036
0000000000000000,0000000000000000,0000000000000010,0000000000000000,288,4415,021c0407,020c0497,-3826170746874,2249397646902,-3528943582500,-6512814920178,147340518822,-1912202686548
0000000000000000,0000000000000000,0000000000000010,0000000000000040,4,256,0a0a0681,020c0e83,3138834955410,412703973990,1195790671908,-4211958454578,790844079438,66777280290
0000000000000000,0000000000000000,0000000000000010,0000000000000100,0,6,-,0a8a0641,-,-,-,4231177950888,11017593355230,662461644726
0000000000000000,0000000000000000,0000000000000010,0000000000000140,0,7,-,0a0a0616,-,-,-,-4845934100322,379705177026,479569396320
0000000000000000,0000000000000000,0000000000000018,0000000000000000,37,676,025c0007,02540217,-4446478801926,698627509272,-3153180089556,-7424051834934,5693067454788,-3312925826616
0000000000000000,0000000000000000,0000000000000018,0000000000000020,0,4,-,1a560804,-,-,-,8557573593114,1696525404210,866132228052
0000000000000000,0000000000000000,0000000000000020,0000000000000000,179,2087,020e3088,000c309e,-5590728589698,5317690579488,1888012512036,-2775718860894,1724819893020,1261187089722
0000000000000000,0000000000000000,0000000000000020,0000000000000008,0,3,-,1094118a,-,-,-,-567775889226,4909314487896,695841423732
0000000000000000,0000000000000000,0000000000000020,0000000000000020,2,64,1a160808,0a16200e,16546953651228,13426963026750,4371237702468,7662811833054,3509495915940,537612607098
0000000000000000,0000000000000000,0000000000000020,0000000000000200,0,9,-,0a0e280a,-,-,-,6298707805236,3235808479680,75854064510
0000000000000000,0000000000000000,0000000000000020,0000000000000220,0,6,-,1a06280a,-,-,-,14398734908376,14937912596880,1302888482532
0000000000000000,0000000000000000,0000000000000024,0000000000000000,16,239,080e2288,080e208e,8746888639860,117687072762,1653461283852,11245250390850,7489187769546,3048285734424
0000000000000000,0000000000000000,0000000000000024,0000000000000020,0,24,-,1816200e,-,-,-,21002055150258,9688573792170,999822677490
0000000000000000,0000000000000000,0000000000000024,0000000000002000,0,4,-,180e200e,-,-,-,19613511932742,12260561411826,188025997068
0000000000000000,0000000000000000,0000000000000024,0000000000002200,0,3,-,180e2a08,-,-,-,22744734428052,5733334862892,2104086316878
0000000000000000,0000000000000000,0000000000000025,0000000000000000,2,51,181e0088,18070a88,15633663714396,5987346150240,1723266684594,17841787937064,4532604587784,4071073804434
0000000000000000,0000000000000000,0000000000000025,0000000000000020,0,7,-,18960148,-,-,-,12607575787170,5500962664470,716523411240
0000000000000000,0000000000000000,0000000000000040,0000000000000000,95,1908,020a3083,02003297,-6407654783292,1386936945576,3165669675630,-2622165712740,8461192643442,6562291546062
0000000000000000,0000000000000000,0000000000000040,0000000000000100,0,5,-,020a2217,-,-,-,-8444649862656,1831303860876,60251349438
0000000000000000,0000000000000000,0000000000000040,0000000000000300,0,1,-,1a0e2201,-,-,-,14110411406364,7725687244002,624165266088
0000000000000000,0000000000000000,0000000000000058,0000000000000000,3,104,121c0803,021c0217,-4508378366310,47816980848,-2930034105180,-5838843505698,7011148741002,-636334848576
0000000000000000,0000000000000000,0000000000000058,00000000000000c0,0,4,-,0a0e0a81,-,-,-,5847327372348,3896320209642,3533797941408
0000000000000000,0000000000000000,0000000000000060,0000000000000000,172,1829,020c3016,02043296,-6622740860526,2567700150120,-454700106126,-6730468352622,11087335538874,4328949883986
0000000000000000,0000000000000000,0000000000000060,0000000000000020,1,14,1a162800,1a162006,8259009621408,1196671284900,4889959074,14631711820362,17938684985130,2754304757568
0000000000000000,0000000000000000,0000000000000060,0000000000000100,0,7,-,020e2216,-,-,-,-7789237161930,5487816587778,493010513604
0000000000000000,0000000000000000,0000000000000060,0000000000000120,0,3,-,12842216,-,-,-,-1569519093870,12261440811438,315941348268
0000000000000000,0000000000000000,0000000000000060,0000000000000300,0,1,-,1a0e2a00,-,-,-,8948360027880,712529932842,292915002744
0000000000000000,0000000000000000,0000000000000078,0000000000000000,7,147,12140816,0a1e0a80,-6872947991910,101816206128,-3103454768778,2641516994088,4151827324512,3623086519542
0000000000000000,0000000000000000,0000000000000078,0000000000000020,0,7,-,12140836,-,-,-,-1590742122606,15913210796028,58824149202
0000000000000000,0000000000000000,0000000000000078,00000000000000c0,0,1,-,1a0e0a80,-,-,-,4305624087492,4955076173502,1946879848368
0000000000000000,0000000000000000,0000000000000080,0000000000000000,882,8022,0202b08a,0200913e,-11025937433952,1193654421036,2538803467116,-15844318882560,1680885493434,-3001717248264
0000000000000000,0000000000000000,0000000000000080,0000000000000020,36,601,0290812c,0210832e,-6618897215658,18429830426196,1452967780698,-7928693468640,21739107520746,1208060035560
0000000000000000,0000000000000000,0000000000000080,00000000000000c0,0,1,-,02888326,-,-,-,-10569817466838,8990041830840,741663960786
0000000000000000,0000000000000000,0000000000000080,0000000000000200,0,7,-,0a0aa20a,-,-,-,1809532468422,2175039397440,1081013166954
0000000000000000,0000000000000000,0000000000000080,0000000000000220,0,1,-,1a02a308,-,-,-,5483992975146,197295978600,2280701349864
0000000000000000,0000000000000000,0000000000000082,0000000000000000,0,31,-,081a9016,-,-,-,1875354990390,642428056242,4881413797596
0000000000000000,0000000000000000,00000000000000a0,0000000000000000,59,1417,020a308a,0202309e,-10396396628856,492996595266,2094844930038,-8730328076064,9685961028576,3955256854794
0000000000000000,0000000000000000,00000000000000a0,0000000000000020,0,7,-,1a12200e,-,-,-,6456819160260,265298825988,1580772861360
0000000000000000,0000000000000000,00000000000000a4,0000000000000000,3,78,081a2288,080a209e,11018184522030,1130837717520,4707227895174,7201659049074,7413447541374,4404192319548
0000000000000000,0000000000000000,00000000000000a5,0000000000000000,0,1,-,081b0a88,-,-,-,16576731636948,2945515900320,7224285452328
0000000000000000,0000000000000000,00000000000000e0,0000000000000000,47,1069,020a3086,02023296,-9628229740752,4328988198822,4303414468836,-7696471218408,14532460249986,7339550894046
0000000000000000,0000000000000000,00000000000000e0,0000000000000100,0,1,-,028a2216,-,-,-,-10693269871074,1948270430736,1846321755768
0000000000000000,0000000000000000,00000000000000f8,0000000000000000,0,1,-,0a1b0a80,-,-,-,2049236334180,1072791485640,4267223428230
0000000000000000,0000000000000000,0000000000000100,0000000000000000,79,1187,005c1007,004c1097,3059884590210,2771672389290,-1301493985974,-734821542882,1042211536380,-188876948652
0000000000000000,0000000000000000,0000000000000100,0000000000000008,25,313,00d41481,00541097,364560974820,49157068716,78681094632,3664281862206,9119220473916,987648224472
0000000000000000,0000000000000000,0000000000000102,0000000000000000,24,390,10541016,005c1096,-1239378156198,632831139486,-3753862875126,-3505342058694,4819069813950,268933078134
0000000000000000,0000000000000000,0000000000000102,0000000000000008,0,46,-,10541096,-,-,-,3763010512170,11191427460486,582957328590
0000000000000000,0000000000000000,0000000000000110,0000000000000000,14,381,00dc0403,005c0417,-2871150408,536353317108,-4169801493270,4526730834570,8059323331332,-3425804849628
0000000000000000,0000000000000000,0000000000000110,0000000000000040,0,1,-,08ca0681,-,-,-,10503348941484,6811690496310,2142014444262
0000000000000000,0000000000000000,0000000000000110,0000000000000800,0,4,-,08dc0481,-,-,-,10500963384744,13414945626558,67465476918
0000000000000000,0000000000000000,0000000000000110,0000000000001800,0,2,-,18540c81,-,-,-,15408251558154,10291049841618,528683961078
0000000000000000,0000000000000000,0000000000000110,0000000000004000,0,3,-,00de0481,-,-,-,8509406891328,16371398062530,2087588373066
0000000000000000,0000000000000000,0000000000000110,000000000000400c,0,1,-,10d60481,-,-,-,12400576444620,21393191817270,2152076336046
0000000000000000,0000000000000000,0000000000000110,0000000000004800,0,27,-,00dc0483,-,-,-,7611813334692,19050279106698,2028952008972
0000000000000000,0000000000000000,0000000000000110,000000000000480c,0,10,-,10d40483,-,-,-,9445496462766,18562436860968,981316429002
0000000000000000,0000000000000000,0000000000000110,0000000000004840,0,1,-,10cc0681,-,-,-,9377546494680,12346379850168,760282843320
0000000000000000,0000000000000000,0000000000000110,0000000000004c0c,0,4,-,10d40550,-,-,-,6027442216614,15541716658104,494723298888
0000000000000000,0000000000000000,0000000000000110,000000000000c000,0,2,-,005e0681,-,-,-,6455553096258,7270453203552,502457169816
0000000000000000,0000000000000000,0000000000000110,000000000000c01c,0,3,-,10560681,-,-,-,12802609823094,12960960223302,1570063240746
0000000000000000,0000000000000000,0000000000000110,000000000000d800,0,9,-,105c0483,-,-,-,12107390881950,22850132229288,1171482990678
0000000000000000,0000000000000000,0000000000000110,000000000000d81c,0,3,-,10540e81,-,-,-,12717232778250,4464413743608,2258877348000
0000000000000000,0000000000000000,0000000000000118,0000000000000000,3,75,185c0801,085a0283,9299765568366,296437895208,-3202835201748,10850727170682,1390442645970,3647349824454
0000000000000000,0000000000000000,0000000000000118,0000000000000001,0,9,-,08530a81,-,-,-,19691867268108,1522438701840,7145656749378
0000000000000000,0000000000000000,0000000000000118,0000000000000401,0,7,-,18560a01,-,-,-,17041839433164,6889763886642,828879400440
0000000000000000,0000000000000000,0000000000000118,0000000000000800,0,5,-,18dc0041,-,-,-,14258586804462,21031117422588,736634604888
0000000000000000,0000000000000000,0000000000000118,0000000000000803,0,1,-,18d40881,-,-,-,10706614600500,3667283533368,194614357392
0000000000000000,0000000000000000,0000000000000118,0000000000001800,0,6,-,185c0281,-,-,-,14314165323822,5695513700058,770305347630
0000000000000000,0000000000000000,0000000000000118,0000000000001803,0,2,-,18540a81,-,-,-,14699272106610,911731161978,1164877893270
0000000000000000,0000000000000000,000000000000011b,0000000000000000,0,3,-,185e0880,-,-,-,12208185125136,5270030749620,1612004697576
0000000000000000,0000000000000000,0000000000000200,0000000000000000,208,2801,00163481,000c2497,6516550135998,4124765615418,2675538355896,2005893525006,138732625962,-1085948192322
0000000000000000,0000000000000000,0000000000000200,0000000000000100,0,1,-,108d2601,-,-,-,12425237501040,6545862176490,540335487510
0000000000000000,0000000000000000,0000000000000200,0000000000000400,0,23,-,08922641,-,-,-,10946595772728,819412180650,507831303294
0000000000000000,0000000000000000,0000000000000240,0000000000000000,27,696,001c3007,000c3097,7163864078994,3571313274270,689341731120,6325331943042,12682117076580,4550063846706
0000000000000000,0000000000000000,0000000000000240,0000000000000100,0,1,-,188e2201,-,-,-,16355699128314,3855576511332,515193899220
0000000000000000,0000000000000000,0000000000000240,0000000000000400,0,1,-,18962201,-,-,-,18452211148098,2840344586352,1442124679086
0000000000000000,0000000000000000,0000000000000260,0000000000000000,12,355,081e3080,000c3296,10048730847624,3663340542288,4545176167224,-901923681834,2722526407188,3796774949520
0000000000000000,0000000000000000,0000000000000264,0000000000000000,1,78,181e2080,080e2096,14186007563364,5202216419400,2656991647674,6327905008824,8388605761326,3405202573248
0000000000000000,0000000000000000,00000000000002e0,0000000000000000,2,104,081a3280,080a3096,11242896842394,2772372701196,8008707905352,7569201033450,13280295119112,7479036516798
0000000000000000,0000000000000000,00000000000002e4,0000000000000000,0,20,-,080a2296,-,-,-,3611043798390,1939169527596,5200537830138
0000000000000000,0000000000000000,0000000000000300,0000000000000000,27,695,101c1403,001c1417,4815846848358,6426930496896,-2121687830808,4778516897910,13530640554900,-654642957906
0000000000000000,0000000000000000,0000000000000300,0000000000000008,2,83,10941481,00941683,4379963295708,3765823665786,1682646648228,2693510912988,1236075486534,2219495151258
0000000000000000,0000000000000000,0000000000000310,0000000000000000,4,181,109c0481,081a0683,4448589310620,1056320886348,-408745953252,10299588503778,12595978710,2100840175476
0000000000000000,0000000000000000,0000000000000310,0000000000000040,0,17,-,080e0e81,-,-,-,10960265969100,1963109525202,1202878448100
0000000000000000,0000000000000000,0000000000000310,0000000000000800,0,3,-,189c0481,-,-,-,14031872890308,13514377814028,969306827580
0000000000000000,0000000000000000,0000000000000310,0000000000001800,0,1,-,181c0681,-,-,-,14173270224750,5343275952378,13940277624
0000000000000000,0000000000000000,0000000000000310,0000000000004000,0,6,-,109e0481,-,-,-,13443536102724,22402396074240,2734335411444
0000000000000000,0000000000000000,0000000000000310,000000000000400c,0,1,-,10960681,-,-,-,8675452415448,7773392790072,1827999549558
0000000000000000,0000000000000000,0000000000000310,0000000000004040,0,1,-,108e0681,-,-,-,8944268421816,13764056995962,727737003630
0000000000000000,0000000000000000,0000000000000310,0000000000004800,0,18,-,109c0483,-,-,-,10142082639234,20989155941208,2404606068774
0000000000000000,0000000000000000,0000000000000310,0000000000004840,0,1,-,108d0681,-,-,-,7803005759640,1126832706090,1368098856306
0000000000000000,0000000000000000,0000000000000310,000000000000c000,0,2,-,101e0485,-,-,-,10164584369394,2856239718696,561991819662
0000000000000000,0000000000000000,0000000000000310,000000000000d800,0,3,-,101c0683,-,-,-,7897010014530,7974659905758,361742352426
0000000000000000,0000000000000000,0000000000000340,0000000000000000,3,256,101c1007,001c1037,8308999797462,10536063763680,-138489887718,-810255962754,2164588319880,-946486088982
0000000000000000,0000000000000000,0000000000000340,0000000000000008,0,20,-,10141097,-,-,-,7226685263070,8200503825696,1767174214806
0000000000000000,0000000000000000,0000000000000358,0000000000000000,0,8,-,081b0a81,-,-,-,13589628531444,63268620660,5695275814956
0000000000000000,0000000000000000,0000000000000358,0000000000000001,0,1,-,18160a81,-,-,-,19181025913140,4878695496402,4651339818762
0000000000000000,0000000000000000,0000000000000358,00000000000000c0,0,1,-,180e0a81,-,-,-,15115212147672,1679584584132,2911809669678
0000000000000000,0000000000000000,0000000000000362,0000000000000000,1,118,109c1012,001e1096,-2860610133654,1959281762256,-2284406603388,-5530061676258,679842853704,1778653621962
0000000000000000,0000000000000000,0000000000000362,0000000000000008,0,1,-,10161096,-,-,-,-180575827614,1198456378938,613395974646
0000000000000000,0000000000000000,000000000000037f,0000000000000000,0,1,-,181e0a80,-,-,-,13167434177352,3692845896012,3630114451782
0000000000000000,0000000000000000,000000000000037f,0000000000000001,0,1,-,18170a80,-,-,-,14626213095312,2692262365884,3221132292378
0000000000000000,0000000000000000,00000000000003e2,0000000000000000,0,2,-,081a1096,-,-,-,5761602119574,2578822609482,6482099091888
