w0,w1,weight,count8,least8,count9,least9
0680060000000004,0000000000170010,11,0,,4,10c540a4
0680068048000004,0000000801a00000,13,0,,1,02e54180
0680070000000000,0000000000000000,6,0,,1,12ed0080
0680070000000004,0000000000000000,7,0,,1,12e50082
0680440000000000,0000000000000080,6,0,,4,122d0083
0680440000000000,0000000000020080,7,0,,1,182f0081
0680440000000000,0000000000020090,8,0,,1,180f4081
0680440000000000,0000000000160080,9,0,,3,102d4083
0680440000000000,0000000000160090,10,0,,1,108d4181
0680440000000000,0000000000200080,7,0,,1,0a2f0081
0680440000000000,0000000000220080,8,0,,2,082f0881
0680440000000000,0000000000220090,9,0,,1,088f4081
0680440000000000,0000000800a00080,9,0,,3,022d4083
0680440000000000,0000000800b60080,12,0,,3,00ad4083
0680440000000004,0000000000000080,7,0,,1,12a54081
0680440000000004,0000000000160080,10,0,,1,10a54181
0680440000000044,0000000000000080,8,0,,1,12254083
0680448248000004,0000000800a00080,14,0,,1,02a54181
0680660000000000,0000000000000080,8,0,,1,12ad4080
0680660000000000,0000000000170080,12,0,,3,10ad4082
0680660000000000,0000000000230080,11,0,,1,08af4080
0680660000000000,0000000800200080,10,0,,1,02af4080
0680660000000000,0000000800a00080,11,0,,4,02ad4082
0680660000000000,0000000800b70080,15,0,,3,00ad40a4
0680660000000004,0000000000000080,9,0,,3,12a54082
0680670000000000,0000000000000080,9,0,,1,12ad0082
0681660000000000,0000000000000090,10,0,,2,128d4084
0681660000000000,0000000000030090,12,0,,1,188f4080
0681660000000000,0000000000170090,14,0,,2,108d40a4
0681660000000000,0000000800b70090,17,0,,1,008d41a4
0681660000400004,0000000000170090,16,0,,1,108541a4
0682060000000000,0000000000000000,6,0,,1,126d4080
0682060000000000,0000000000170000,10,0,,2,106d4082
0682060000000044,0000000000000000,8,0,,1,12654082
0682070000000000,0000000000000000,7,0,,2,126d0082
0682660000000000,0000000000000080,9,0,,2,122d4082
0682660000000000,0000000000030080,11,0,,1,182f4080
0682660000000000,0000000000200080,10,0,,1,0a2f4080
0682670000000000,0000000000000080,10,0,,4,122d0086
06a2060000000000,0000000000030010,10,0,,1,184f4080
0700000000000000,0000000000000000,3,0,,1,12e5c000
0700000000000000,0000000000000010,4,1,12c5c000,12,02c5c101
0700000000000000,00000000000000c0,5,1,12a5c000,12,02a5c101
0700000000000000,00000000000004d0,7,1,1285c100,38,0285c103
0700000000000000,00000000000204d0,8,0,,2,0887c101
0700000000000000,0000000000030010,6,0,,1,18c7c000
0700000000000000,00000000000304d0,9,0,,1,188fc000
0700000000000000,0000000000060010,6,0,,1,18c5c001
0700000000000000,00000000000600c0,7,0,,1,18a5c001
0700000000000000,00000000000604d0,9,0,,1,1885c101
0700000000000000,0000000000070000,6,0,,1,18e5c000
0700000000000000,0000000000070010,7,0,,4,18c5c004
0700000000000000,00000000000700c0,8,0,,2,08adc100
0700000000000000,00000000000704d0,10,0,,1,188dc100
0700000000000000,0000000000120010,6,0,,1,10c7c001
0700000000000000,00000000001200c0,7,0,,1,00a7c101
0700000000000000,00000000001204d0,9,0,,1,1087c101
0700000000000000,0000000000130000,6,0,,1,10e7c000
0700000000000000,0000000000130010,7,0,,3,10c7c004
0700000000000000,00000000001300c0,8,0,,2,00afc100
0700000000000000,00000000001304d0,10,0,,1,108fc100
0700000000000000,0000000000160000,6,0,,2,00e5c101
0700000000000000,0000000000160010,7,0,,11,00c5c105
0700000000000000,00000000001600c0,8,0,,6,00a5c105
0700000000000000,00000000001604d0,10,0,,9,0085c125
0700000000000000,0000000000170000,7,0,,8,00edc100
0700000000000000,0000000000170010,8,2,10c5c100,17,00cdc104
0700000000000000,00000000001700c0,9,0,,7,00adc102
0700000000000000,00000000001704d0,11,0,,6,008dc124
0700000000000000,0000000001000000,4,0,,1,02e5c100
0700000000000000,0000000001000010,5,0,,7,02c5c102
0700000000000000,00000000010000c0,6,1,02a5c100,7,02a5c102
0700000000000000,00000000010004d0,8,0,,1,0285c124
0700000000000000,0000000001170000,8,0,,3,00e5c104
0700000000000000,0000000001170010,9,0,,1,00c5c124
0700000000000000,0000000020000000,4,0,,2,02e5c001
0700000000000000,0000000020000010,5,0,,8,02c5c005
0700000000000000,00000000200000c0,6,1,02adc000,13,02a5c003
0700000000000000,00000000200004d0,8,0,,2,028dc003
0700000000000000,0000000020070000,7,0,,1,08edc000
0700000000000000,0000000020160000,7,0,,1,00edc001
0700000000000000,0000000020160010,8,0,,2,00cdc005
0700000000000000,00000000201600c0,9,0,,2,00adc003
0700000000000000,0000000020170000,8,0,,4,00edc002
0700000000000000,00000000201700c0,10,0,,1,00adc024
0700000000000000,0000000021000000,5,0,,7,02e5c002
0700000000000000,00000000210000c0,7,0,,1,0aa7c000
0700000000000c00,0000000000000000,5,0,,2,02e58101
0700000000000c00,0000000000000010,6,0,,4,12c58003
0700000000000c00,00000000000000c0,7,0,,4,02ad8101
0700000000000c00,0000000000160000,8,0,,1,10ed8001
0700000000000c00,0000000020000000,6,0,,2,02e58801
0700000000000c00,00000000200000c0,8,0,,1,02ad8003
0700000000006000,0000000000000000,5,0,,2,0265c101
0700000000006000,00000000000000c0,7,0,,7,022dc101
0700000000006000,0000000000160000,8,0,,3,1065c005
0700000000006000,00000000001600c0,10,0,,1,102dc005
0700000000006000,0000000020000000,6,0,,3,0265c005
0700000000006000,00000000200000c0,8,0,,4,022dc003
0700000000006c00,0000000000000000,7,1,12658001,10,026d8101
0700000000006c00,00000000000000c0,9,0,,8,122d8003
0700000000006c00,00000000000200c0,10,0,,1,182f8001
0700000000006c00,0000000000060000,9,0,,1,186d8001
0700000000006c00,0000000000120000,9,0,,1,106f8001
0700000000006c00,0000000000160000,10,0,,3,106d8003
0700000000006c00,0000000020000000,8,0,,6,026d8003
0700000000006c00,00000000200000c0,10,0,,1,0a2f8001
0700000000066000,0000000000001010,9,0,,7,1245c003
0700000000066000,0000000000161010,12,0,,1,104dc005
0700000000066c00,0000000000001010,11,0,,8,12458803
0700000000400000,00000000000300c0,8,0,,1,18a7c000
0700000000400000,00000000000304d0,10,0,,1,1887c100
0700000000400000,00000000000700c0,9,0,,1,18a5c100
0700000000400000,00000000001300c0,9,0,,1,10a7c100
0700000000400000,00000000001700c0,10,0,,4,10a5c102
0700000000400000,00000000001704d0,12,0,,2,1085c124
0700000000400000,00000000011700c0,11,0,,1,00a5c124
0700010000000c00,0000000000000000,6,1,12e58000,10,02ed8100
0700010000000c00,0000000000000010,7,0,,8,12c58102
0700010000000c00,00000000000000c0,8,0,,7,12a58102
0700010000000c00,0000000000170000,10,0,,1,10ed8100
0700010000000c00,0000000020000000,7,0,,2,02ed8002
0702000000006000,0000000000000000,6,0,,2,026dc100
0702000000006000,00000000000000c0,8,0,,5,122dc002
0702000000006000,0000000000070000,9,0,,1,186dc000
0702000000006000,0000000000170000,10,0,,2,106dc004
0702000000006000,0000000020000000,7,0,,4,026dc002
0702000000006020,0000000000000000,7,1,1265c000,8,1265c002
0702000000006020,00000000000000c0,9,0,,1,1225c006
0702010000006c00,0000000000000000,9,1,126d8000,8,126d8002
0702010000006c00,00000000000000c0,11,0,,2,122d8006
0702010000006c20,0000000000000000,10,0,,9,12658006
0722000000066000,0000000000003010,12,0,,5,124dc002
0722000000066020,0000000000003010,13,0,,5,1245c006
0780040000000000,0000000000000034,8,0,,1,12cd4001
0780040000000000,0000000000160000,8,0,,1,10ed4001
0780040000000000,0000000800b60000,11,0,,1,00ed4101
0780040000000000,0000000820a00000,9,0,,1,02ed4001
0780040000000004,0000000000000000,6,0,,1,12e54001
0780040000000004,0000000000000034,9,0,,1,12c54101
0780040000001c00,0000000000000000,8,0,,1,12ed0001
0780040000016000,0000000000000000,8,0,,1,126d4001
0780040000016000,0000000000160000,11,0,,1,106d4005
0780040000016044,0000000000000000,10,0,,2,12654005
0780040000017c00,0000000000000000,11,0,,3,126d0003
0780040000017c00,0000000000020000,12,0,,1,186f0001
0780040000200004,0000000000160000,10,0,,2,10e54005
0780040002000000,0000000000160034,12,0,,2,10cd4005
0780040002200004,0000000000160034,14,0,,1,10c54901
0780048048000004,0000000800a00000,12,0,,1,02e54101
0780060000000000,0000000000000000,6,0,,1,12ed4000
0780060000000000,0000000000000034,9,0,,5,12cd4002
0780060000000000,0000000000070000,9,0,,1,18ed4000
0780060000000000,0000000000130000,9,0,,1,10ef4000
0780060000000000,0000000000170000,10,0,,6,10ed4002
0780060000000000,0000000800a00000,9,0,,1,02ed4100
0780060000000000,0000000800b70000,13,0,,1,00ed4104
0780060000000000,0000000820a00000,10,0,,3,02ed4002
0780060000000000,0000000820b70000,14,0,,1,00ed4024
0780060000000006,0000000000000000,8,0,,8,12e54002
0780060000000006,0000000000000034,11,0,,5,12c54006
0780060000000006,0000000000130000,11,0,,1,10e74100
0780060000200006,0000000000070000,12,0,,1,18e54100
0780060000200006,0000000000170000,13,0,,5,10e54024
0780060002000000,0000000000030034,12,0,,1,18cf4000
0780060002000000,0000000000070034,13,0,,1,18cd4100
0780060002000000,0000000000170034,14,0,,4,10cd4024
0780060002000006,0000000000030034,14,0,,1,18c74100
0780060002200006,0000000000170034,17,0,,2,10c54124
0780068058200006,0000000801b70000,21,0,,1,00e54124
0780070000001c00,0000000000000000,10,0,,2,12ed0002
0780440000000000,00000000000001c0,9,0,,1,12ad4001
0780440000000000,00000000001601c0,12,0,,2,10ad4005
0780440000000000,0000000800a001c0,12,0,,1,02ad4101
0780440000000000,0000000820a001c0,13,0,,2,02ad4003
0780440000001c00,00000000000001c0,12,0,,1,12ad0003
0780440000016000,00000000000001c0,12,0,,2,122d4003
0780660000000000,00000000000001c0,11,0,,7,12ad4002
0780660000000000,00000000000701c0,14,0,,1,18ad4100
0780660000000000,00000000001701c0,15,0,,5,10ad4024
0780660000000000,0000000000a001c0,13,0,,1,0aad4100
0780660000000000,0000000800a001c0,14,0,,3,02ad4102
0780660000000000,0000000800b701c0,18,0,,1,00ad4124
0780660000000000,0000000820a001c0,15,0,,2,02ad4006
0780c40000000004,00000000000001c0,11,0,,2,12a54003
0780e60000000006,00000000000001c0,14,0,,7,12a54006
0780e60000600006,00000000001701c0,20,0,,1,10a54124
0781660000000000,00000000000007f4,17,0,,3,128d4006
0781660002000000,00000000001707f4,22,0,,1,108d4124
078206000001e000,0000000000000000,11,0,,4,126d4002
078207000001fc00,0000000000000000,15,0,,1,126d0006
078266000001e000,00000000000001c0,16,0,,1,122d4006
0800000000000000,0000000000000000,1,32,00688a81,1088,0044ca85
0800000000000000,0000000000000080,2,56,002cc281,1580,0008c3a5
0800000000000000,0000000000600000,3,1,08c242c0,59,08464a81
0800000000000000,0000000000e00000,4,0,,17,08484a85
0800000000000000,0000000020000000,2,8,00e8c201,253,00c0ca25
0800000000000000,0000000020000080,3,10,028cc201,207,0088ca25
0800000000000000,0000000800600000,4,0,,37,004a4a85
0800000000000000,0000000800e00000,5,0,,110,004c4a85
0800000000000800,0000000000000000,2,0,,4,10cc8241
0800000000000800,0000000000000080,3,0,,4,02a88341
0800000000000800,0000000020000000,3,0,,1,02e88241
0800000000000800,0000000020000080,4,0,,6,02a88243
0800000000000c00,0000000000000000,3,0,,26,02c88321
0800000000000c00,0000000000000080,4,0,,38,00a88325
0800000000000c00,0000000020000000,4,0,,6,02e88203
0800000000000c00,0000000020000080,5,1,02a88203,13,02a88207
0800000000004000,0000000000000080,3,0,,4,0228c341
0800000000004000,0000000020000000,3,0,,1,0268c241
0800000000004000,0000000020000080,4,0,,2,022cc241
0800000000004800,0000000000000000,3,0,,3,106c8241
0800000000004800,0000000000000080,4,0,,2,12288243
0800000000004800,0000000020000000,4,0,,1,026c8241
0800000000004800,0000000020000080,5,0,,1,0a2a8241
0800000000006000,0000000000000000,3,0,,14,0260c321
0800000000006000,0000000000000080,4,0,,29,0220c325
0800000000006000,0000000020000000,4,0,,9,0264ca01
0800000000006000,0000000020000080,5,0,,15,0228c207
0800000000006000,0000000120000000,5,0,,1,086ac201
0800000000006000,0000000120000080,6,0,,2,082ac205
0800000000006c00,0000000000000000,5,1,12648201,28,02688303
0800000000006c00,0000000000000080,6,1,122c8201,30,02288307
0800000000006c00,0000000020000000,6,0,,11,02688207
0800000000006c00,0000000020000080,7,0,,10,02288217
0800000000044000,0000000000000000,3,0,,1,1244c241
0800000000066000,0000000000000000,5,0,,21,0240c325
0800000000066000,0000000000000080,6,0,,8,0208c325
0800000000066000,0000000000008000,6,0,,1,184ac201
0800000000066000,0000000020000000,6,0,,1,0a4ac201
0800000000066000,0000000020000080,7,0,,2,0a0ac205
0800000000066000,0000000520000080,9,0,,1,080ec205
0800000000066c00,0000000000000000,7,0,,14,12448207
0800000000066c00,0000000000000080,8,0,,2,120c8207
0800000001000000,0000000000000000,2,0,,22,0042ca85
0800000001000000,0000000000000080,3,0,,14,0802ca85
0800000001000000,0000000000600000,4,0,,2,08424a85
0800000080000000,0000000000e00000,5,0,,8,08c04ac1
0800000080000000,0000000800e00000,6,0,,50,00c043a5
0800000800000000,0000000000000000,2,0,,3,02c48381
0800000800000000,0000000000000080,3,0,,3,0a8282c1
0800010000000000,0000000000000000,2,0,,32,02e08382
0800010000000000,0000000000000080,3,1,02a88282,49,02a88286
0800010000000000,0000000000600000,4,0,,3,08ea0282
0800010000000000,0000000800600000,5,0,,1,02ea0282
0800010000000000,0000000800e00000,6,0,,6,02e80286
0800010000000001,0000000000000000,3,0,,1,12e40282
0800010000000800,0000000000000000,3,0,,9,02e88340
0800010000000800,0000000000000080,4,0,,6,12a48242
0800010000000800,0000000020000000,4,0,,2,02e88242
0800010000000800,0000000020000080,5,0,,3,0aa28242
0800010000000c00,0000000000000000,4,0,,36,02e88302
0800010000000c00,0000000000000080,5,1,12a88202,26,02a88306
0800010000000c00,0000000020000000,5,0,,6,02e88206
0800010000000c00,0000000020000080,6,0,,4,02a88216
0800400000000000,0000000000000080,3,0,,178,100c4a85
0800400000000000,0000000000600080,5,5,080a4a81,125,08064a85
0800400000000000,0000000000e00080,6,0,,25,08284a83
0800400000000000,0000000800600080,6,0,,61,002a0297
0800400000000000,0000000800e00080,7,3,02280a83,99,00284297
0800400000000010,0000000000000080,4,0,,7,12204a83
0800400001000000,0000000000000080,4,0,,3,18024a85
0800400001000000,0000000000600080,6,0,,5,08224293
0800400280000000,0000000800e00080,9,0,,13,008443a5
0800400280000010,0000000000e00080,9,0,,2,08a043c1
0800400280000010,0000000800e00080,10,0,,15,00804ba5
0800600000000000,0000000000000080,4,0,,38,10a44382
0800600000000000,0000000000600080,6,0,,22,08a24292
0800600000000000,0000000000e00080,7,0,,9,08a842c2
0800600000000000,0000000800600080,7,0,,15,00aa4286
0800600000000000,0000000800e00080,8,1,02a84282,29,00a84296
0800600000000010,0000000000000080,5,0,,5,12a04286
0800600280000000,0000000800e00080,10,0,,2,02a44286
0800600280000010,0000000000e00080,10,0,,1,0aa042c2
0800600280000010,0000000800e00080,11,0,,4,02a04296
0800610000000000,0000000000000080,5,0,,12,12a80286
0800610000000000,0000000000600080,7,0,,11,08aa0292
0800610000000000,0000000000e00080,8,0,,1,0aa80a82
0800610000000000,0000000800600080,8,0,,6,02aa0286
0800610000000000,0000000800e00080,9,0,,4,02a80296
0800610000000001,0000000000000080,6,0,,6,12a40286
0800610000000001,0000000000600080,8,0,,1,0aa202c2
0801600000000000,0000000000000080,5,0,,28,108443a4
0801600000000000,0000000000600080,7,0,,26,088642c4
0801600000000000,0000000800600080,8,0,,1,008a43a4
0801600000000000,0000000800e00080,9,0,,3,00884ba4
0802000000000000,0000000000000000,2,0,,48,0268c282
0802000000000000,0000000000000080,3,0,,57,0228c286
0802000000000000,0000000000600000,4,0,,9,084a4a84
0802000000000000,0000000800600000,5,0,,1,026a4282
0802000000000000,0000000800e00000,6,0,,5,00684296
0802000000004000,0000000000000000,3,0,,1,1268c240
0802000000004000,0000000000000080,4,0,,1,122cc240
0802000000004000,0000000020000080,5,0,,1,0a2ac240
0802000000004020,0000000000000000,4,0,,1,1264c240
0802000000006000,0000000000000000,4,0,,11,0268c320
0802000000006000,0000000000000080,5,0,,12,0228c324
0802000000006000,0000000020000000,5,0,,4,0268c206
0802000000006000,0000000020000080,6,0,,6,0228c216
0802000000006020,0000000000000000,5,0,,9,0260c324
0802000000006020,0000000000000080,6,0,,2,1224c206
0802000000066000,0000000000002000,7,0,,7,124cc202
0802000000066000,0000000000002080,8,0,,1,120cc206
0802000000066020,0000000000002000,8,0,,4,1244c206
0802000001000000,0000000000000000,3,0,,1,1842ca80
0802010000000000,0000000000000000,3,0,,48,02688286
0802010000000000,0000000000000080,4,0,,55,02288296
0802010000000000,0000000000600000,5,0,,4,086a0292
0802010000000000,0000000800e00000,7,0,,1,02680296
0802010000004800,0000000000000000,5,0,,1,126c8240
0802010000006c00,0000000000000000,7,0,,13,02688324
0802010000006c00,0000000000000080,8,0,,6,122c8206
0802010000006c00,0000000020000080,9,0,,1,0a2a8206
0802010000006c20,0000000000000000,8,0,,4,12648206
0802010000066c00,0000000000002000,10,0,,1,124c8206
0802600000000000,0000000000000080,5,0,,19,12244286
0802600000000000,0000000000600080,7,0,,20,082a4286
0802600000000000,0000000800600080,8,0,,5,002a4296
0802600000000000,0000000800e00080,9,0,,3,02284296
0802610000000000,0000000000000080,6,0,,22,12280296
0802610000000000,0000000000600080,8,0,,12,082a0296
0802610000000000,0000000800600080,9,0,,1,022a0296
0802610000000000,0000000800e00080,10,0,,1,022c0296
0802610000000001,0000000000000080,7,0,,4,12240296
0803600000000000,0000000000000080,6,0,,5,180a4a84
0803600000000000,0000000000600080,8,0,,2,080a4296
0803610000000000,0000000000000080,7,0,,1,1a0e0a80
0c00000000000000,0000000000000000,2,0,,4,026c80c1
0c00000000000000,0000000000000010,3,1,12c4c040,20,02c4c0c1
0c00000000000000,0000000000000080,3,0,,15,022c80c3
0c00000000000000,0000000000000090,4,0,,18,0284c1c1
0c00000000000000,00000000000000c0,4,1,12a4c040,12,02a4c141
0c00000000000000,00000000000004d0,6,1,1284c140,40,0284c145
0c00000000000000,0000000000040000,3,0,,1,18e4c040
0c00000000000000,0000000000040010,4,1,18c4c040,13,08c4c0c1
0c00000000000000,0000000000040080,4,0,,3,08a4c0c1
0c00000000000000,0000000000040090,5,0,,5,0884c1c1
0c00000000000000,00000000000400c0,5,0,,4,08a4c141
0c00000000000000,00000000000404d0,7,0,,9,088cc141
0c00000000000000,0000000000100000,3,0,,1,10e6c040
0c00000000000000,0000000000100010,4,0,,10,00cec0c0
0c00000000000000,0000000000100080,4,0,,2,00aec0c0
0c00000000000000,0000000000100090,5,0,,2,1086c0c1
0c00000000000000,00000000001000c0,5,0,,2,10a6c041
0c00000000000000,00000000001004d0,7,0,,2,1086c141
0c00000000000000,0000000000140000,4,1,10e4c040,16,00e4c0c1
0c00000000000000,0000000000140010,5,6,10c4c041,52,00c4c0c5
0c00000000000000,0000000000140080,5,0,,11,00a4c1c1
0c00000000000000,0000000000140090,6,0,,13,0084c1e1
0c00000000000000,00000000001400c0,6,1,10acc040,15,00a4c161
0c00000000000000,00000000001404d0,8,0,,12,0084c165
0c00000000000000,0000000001000000,3,0,,2,02e4c0c0
0c00000000000000,0000000001000010,4,0,,16,02c4c0c2
0c00000000000000,0000000001000080,4,0,,6,02a4c0c2
0c00000000000000,0000000001000090,5,0,,2,0a84c1c0
0c00000000000000,00000000010000c0,5,0,,5,02a4c142
0c00000000000000,00000000010004d0,7,0,,2,0284c164
0c00000000000000,0000000001040000,4,0,,2,08e4c0c0
0c00000000000000,0000000001040010,5,0,,3,08c4c160
0c00000000000000,0000000001140000,5,0,,6,00e4c144
0c00000000000000,0000000001140010,6,0,,5,00c4c164
