q,r,active,active_fnv,active_joint,active_nonjoint,exposed,exposed_fnv,minimum_hits,maximum_hits,failures,failure_fnv
260,614,3919,a22af6d336aa2c7b,415,3504,35,646bd955716723ff,6,131,0,cbf29ce484222325
260,615,3706,6cd9f4e080f4a898,356,3350,3182,818d3b8023d77cf6,2,242,0,cbf29ce484222325
260,616,3849,92c59c0a89b5126,392,3457,566,f149e86dd690bddd,3,161,0,cbf29ce484222325
260,617,3762,5427e93930b98265,373,3389,1282,796bbef39b0fbe32,3,232,0,cbf29ce484222325
260,618,3875,e3bf9d083146ade,405,3470,247,ec4eed1622e074d5,5,151,0,cbf29ce484222325
260,619,3662,d2f6c383ff23795b,360,3302,1961,160e9a1c92f016f6,2,280,0,cbf29ce484222325
260,620,3903,54ed873c4f499cf8,412,3491,106,4f758f655c223334,4,131,0,cbf29ce484222325
260,621,3897,39dc14bebcd77967,407,3490,209,6aed093233edd482,5,156,0,cbf29ce484222325
260,622,3761,48c0a1a7a344d5ee,385,3376,814,fcd498242453c992,3,240,0,cbf29ce484222325
260,623,3879,f9013f4a7892fac0,407,3472,191,33ccd85963296bed,5,139,0,cbf29ce484222325
260,624,3903,5aa06d49a7f28e30,406,3497,239,4e0acad68f548421,3,139,0,cbf29ce484222325
265,592,3923,f15ddd93573d5fbb,419,3504,38,a4bd1db281e7a917,10,197,0,cbf29ce484222325
265,595,3924,b3dd7074f1d382d7,420,3504,7,fa4bd48eab47073e,6,98,0,cbf29ce484222325
265,619,3921,d2c7922d60fd86e9,419,3502,17,a748b5ce2adba3c6,6,97,0,cbf29ce484222325
265,625,3924,76b7c8b8d9d47efc,420,3504,24,50d763002d8e3373,10,197,0,cbf29ce484222325
270,592,3917,22365cd4532123b2,416,3501,87,39262d7294ea122,7,196,0,cbf29ce484222325
271,612,3924,9e746ffde8783201,420,3504,3,558257b5c8992671,52,70,0,cbf29ce484222325
271,616,3923,6436c60c94889056,420,3503,8,4ebad120ec162881,9,80,0,cbf29ce484222325
271,619,3923,f2abb8dd1ab9b258,419,3504,11,688daca07c536f11,9,80,0,cbf29ce484222325
271,626,3902,6d566b00b7789e71,411,3491,99,b3d142d9e6117bab,4,176,0,cbf29ce484222325
282,592,3923,9de6d3f539ab363,419,3504,45,eae40c3059e89b07,10,197,0,cbf29ce484222325
282,594,3831,ed46b3b51f60babd,392,3439,628,a2c1edd8fd714988,4,192,0,cbf29ce484222325
282,612,3920,63dd101dfc7a12bd,419,3501,26,9b2e7027ea206f77,10,196,0,cbf29ce484222325
